AT3G09720	Ddx52
AT5G43320	Csnk1e
AT5G43320	Csnk1d
AT5G43320	Csnk1d
AT5G43320	Csnk1e
AT5G43320	Csnk1d
AT5G43320	Csnk1e
AT5G43320	Csnk1a1
AT5G43320	Csnk1a1
AT5G43320	Csnk1a1
AT5G43320	Csnk1a1
AT5G43320	Csnk1a1
AT5G43320	Csnk1a1
AT5G43320	Csnk1a1
AT4G28540	Csnk1g3
AT4G28540	Csnk1g2
AT4G28540	Csnk1g2
AT4G28540	Csnk1g1
AT4G28540	Csnk1g1
AT4G28540	Csnk1g1
AT4G28540	Csnk1g1
AT4G28540	Csnk1g1
AT4G28540	Csnk1g1
AT4G28540	Csnk1g1
AT4G28540	Csnk1e
AT4G28540	Csnk1e
AT4G28540	Csnk1d
AT4G28540	Csnk1d
AT4G28540	Csnk1e
AT4G28540	Csnk1d
AT4G28540	Csnk1e
AT4G28540	Csnk1a1
AT4G28540	Csnk1a1
AT4G28540	Csnk1a1
AT4G28540	Csnk1a1
AT4G28540	Csnk1a1
AT4G28540	Csnk1a1
AT4G28540	Csnk1a1
AT5G44100	Csnk1g3
AT5G44100	Csnk1g2
AT5G44100	Csnk1g2
AT5G44100	Csnk1g1
AT5G44100	Csnk1g1
AT5G44100	Csnk1g1
AT5G44100	Csnk1g1
AT5G44100	Csnk1g1
AT5G44100	Csnk1g1
AT5G44100	Csnk1g1
AT5G44100	Csnk1e
AT5G44100	Csnk1e
AT5G44100	Csnk1d
AT5G44100	Csnk1d
AT5G44100	Csnk1e
AT5G44100	Csnk1d
AT5G44100	Csnk1e
AT5G44100	Csnk1a1
AT5G44100	Csnk1a1
AT5G44100	Csnk1a1
AT5G44100	Csnk1a1
AT5G44100	Csnk1a1
AT5G44100	Csnk1a1
AT5G44100	Csnk1a1
AT1G03930	Csnk1g3
AT1G03930	Csnk1g2
AT1G03930	Csnk1g2
AT1G03930	Csnk1g1
AT1G03930	Csnk1g1
AT1G03930	Csnk1g1
AT1G03930	Csnk1g1
AT1G03930	Csnk1g1
AT1G03930	Csnk1g1
AT1G03930	Csnk1g1
AT1G03930	Csnk1e
AT1G03930	Csnk1e
AT1G03930	Csnk1d
AT1G03930	Csnk1d
AT1G03930	Csnk1e
AT1G03930	Csnk1d
AT1G03930	Csnk1e
AT1G03930	Csnk1a1
AT1G03930	Csnk1a1
AT1G03930	Csnk1a1
AT1G03930	Csnk1a1
AT1G03930	Csnk1a1
AT1G03930	Csnk1a1
AT1G03930	Csnk1a1
AT4G28860	Csnk1g3
AT4G28860	Csnk1g2
AT4G28860	Csnk1g2
AT4G28860	Csnk1g1
AT4G28860	Csnk1g1
AT4G28860	Csnk1g1
AT4G28860	Csnk1g1
AT4G28860	Csnk1g1
AT4G28860	Csnk1g1
AT4G28860	Csnk1g1
AT4G28860	Csnk1e
AT4G28860	Csnk1e
AT4G28860	Csnk1d
AT4G28860	Csnk1d
AT4G28860	Csnk1e
AT4G28860	Csnk1d
AT4G28860	Csnk1e
AT4G28860	Csnk1a1
AT4G28860	Csnk1a1
AT4G28860	Csnk1a1
AT4G28860	Csnk1a1
AT4G28860	Csnk1a1
AT4G28860	Csnk1a1
AT4G28860	Csnk1a1
AT4G28880	Csnk1g3
AT4G28880	Csnk1g2
AT4G28880	Csnk1g2
AT4G28880	Csnk1g1
AT4G28880	Csnk1g1
AT4G28880	Csnk1g1
AT4G28880	Csnk1g1
AT4G28880	Csnk1g1
AT4G28880	Csnk1g1
AT4G28880	Csnk1g1
AT4G28880	Csnk1e
AT4G28880	Csnk1e
AT4G28880	Csnk1d
AT4G28880	Csnk1d
AT4G28880	Csnk1e
AT4G28880	Csnk1d
AT4G28880	Csnk1e
AT4G28880	Csnk1a1
AT4G28880	Csnk1a1
AT4G28880	Csnk1a1
AT4G28880	Csnk1a1
AT4G28880	Csnk1a1
AT4G28880	Csnk1a1
AT4G28880	Csnk1a1
AT2G19470	Csnk1g3
AT2G19470	Csnk1g2
AT2G19470	Csnk1g2
AT2G19470	Csnk1g1
AT2G19470	Csnk1g1
AT2G19470	Csnk1g1
AT2G19470	Csnk1g1
AT2G19470	Csnk1g1
AT2G19470	Csnk1g1
AT2G19470	Csnk1g1
AT2G19470	Csnk1e
AT2G19470	Csnk1e
AT2G19470	Csnk1d
AT2G19470	Csnk1d
AT2G19470	Csnk1e
AT2G19470	Csnk1d
AT2G19470	Csnk1e
AT2G19470	Csnk1a1
AT2G19470	Csnk1a1
AT2G19470	Csnk1a1
AT2G19470	Csnk1a1
AT2G19470	Csnk1a1
AT2G19470	Csnk1a1
AT2G19470	Csnk1a1
AT4G08800	Csnk1g3
AT4G08800	Csnk1g2
AT4G08800	Csnk1g2
AT4G08800	Csnk1g1
AT4G08800	Csnk1g1
AT4G08800	Csnk1g1
AT4G08800	Csnk1g1
AT4G08800	Csnk1g1
AT4G08800	Csnk1g1
AT4G08800	Csnk1g1
AT4G08800	Csnk1e
AT4G08800	Csnk1e
AT4G08800	Csnk1d
AT4G08800	Csnk1d
AT4G08800	Csnk1e
AT4G08800	Csnk1d
AT4G08800	Csnk1e
AT4G08800	Csnk1a1
AT4G08800	Csnk1a1
AT4G08800	Csnk1a1
AT4G08800	Csnk1a1
AT4G08800	Csnk1a1
AT4G08800	Csnk1a1
AT4G08800	Csnk1a1
AT1G72710	Csnk1g3
AT1G72710	Csnk1g2
AT1G72710	Csnk1g2
AT1G72710	Csnk1g1
AT1G72710	Csnk1g1
AT1G72710	Csnk1g1
AT1G72710	Csnk1g1
AT1G72710	Csnk1g1
AT1G72710	Csnk1g1
AT1G72710	Csnk1g1
AT1G72710	Csnk1e
AT1G72710	Csnk1e
AT1G72710	Csnk1d
AT1G72710	Csnk1d
AT1G72710	Csnk1e
AT1G72710	Csnk1d
AT1G72710	Csnk1e
AT1G72710	Csnk1a1
AT1G72710	Csnk1a1
AT1G72710	Csnk1a1
AT1G72710	Csnk1a1
AT1G72710	Csnk1a1
AT1G72710	Csnk1a1
AT1G72710	Csnk1a1
AT4G26100	Csnk1g3
AT4G26100	Csnk1g2
AT4G26100	Csnk1g2
AT4G26100	Csnk1g1
AT4G26100	Csnk1g1
AT4G26100	Csnk1g1
AT4G26100	Csnk1g1
AT4G26100	Csnk1g1
AT4G26100	Csnk1g1
AT4G26100	Csnk1g1
AT4G26100	Csnk1e
AT4G26100	Csnk1e
AT4G26100	Csnk1d
AT4G26100	Csnk1d
AT4G26100	Csnk1e
AT4G26100	Csnk1d
AT4G26100	Csnk1e
AT4G26100	Csnk1a1
AT4G26100	Csnk1a1
AT4G26100	Csnk1a1
AT4G26100	Csnk1a1
AT4G26100	Csnk1a1
AT4G26100	Csnk1a1
AT4G26100	Csnk1a1
AT5G57015	Csnk1g3
AT5G57015	Csnk1g2
AT5G57015	Csnk1g2
AT5G57015	Csnk1g1
AT5G57015	Csnk1g1
AT5G57015	Csnk1g1
AT5G57015	Csnk1g1
AT5G57015	Csnk1g1
AT5G57015	Csnk1g1
AT5G57015	Csnk1g1
AT5G57015	Csnk1e
AT5G57015	Csnk1e
AT5G57015	Csnk1d
AT5G57015	Csnk1d
AT5G57015	Csnk1e
AT5G57015	Csnk1d
AT5G57015	Csnk1e
AT5G57015	Csnk1a1
AT5G57015	Csnk1a1
AT5G57015	Csnk1a1
AT5G57015	Csnk1a1
AT5G57015	Csnk1a1
AT5G57015	Csnk1a1
AT5G57015	Csnk1a1
AT3G08720	Rps6kb2
AT3G08720	Rps6kb2
AT3G08720	Rps6kb1
AT2G29700	Sgk1
AT2G29700	Sgk1
AT2G29700	Sgk3
AT2G29700	Sgk3
AT2G29700	Sgk3
AT2G29700	Sgk3
AT2G29700	Sgk2
AT2G29700	Sgk2
AT2G29700	Sgk1
AT2G29700	Sgk1
AT2G29700	Sgk1
AT2G29700	Sgk1
AT2G29700	Sgk1
AT2G29700	Sgk1
AT2G29700	Akt2
AT2G29700	Akt1
AT2G29700	Akt1
AT2G29700	Akt2
AT2G29700	Akt2
AT2G29700	Akt2
AT2G29700	Akt2
AT2G29700	Akt2
AT2G29700	Akt1
AT2G29700	Akt1
AT2G29700	Akt3
AT2G29700	Akt3
AT2G29700	Akt3
AT2G29700	Akt2
AT2G29700	Akt2
AT5G05710	Sgk1
AT5G05710	Sgk1
AT5G05710	Sgk3
AT5G05710	Sgk3
AT5G05710	Sgk3
AT5G05710	Sgk3
AT5G05710	Sgk2
AT5G05710	Sgk2
AT5G05710	Sgk1
AT5G05710	Sgk1
AT5G05710	Sgk1
AT5G05710	Sgk1
AT5G05710	Sgk1
AT5G05710	Sgk1
AT5G05710	Akt2
AT5G05710	Akt1
AT5G05710	Akt1
AT5G05710	Akt2
AT5G05710	Akt2
AT5G05710	Akt2
AT5G05710	Akt2
AT5G05710	Akt2
AT5G05710	Akt1
AT5G05710	Akt1
AT5G05710	Akt3
AT5G05710	Akt3
AT5G05710	Akt3
AT5G05710	Akt2
AT5G05710	Akt2
AT5G53090	Rdh12
AT5G53090	Rdh11
AT5G53090	Rdh11
AT5G53090	Rdh12
AT5G53090	Rdh12
AT5G53090	Rdh13
AT5G53090	Rdh13
AT5G53090	Rdh13
AT5G53090	Dhrs13
AT5G53090	Dhrs13
AT5G53090	Rdh14
AT4G27760	Rdh12
AT4G27760	Rdh11
AT4G27760	Rdh11
AT4G27760	Rdh12
AT4G27760	Rdh12
AT4G27760	Rdh13
AT4G27760	Rdh13
AT4G27760	Rdh13
AT4G27760	Dhrs13
AT4G27760	Dhrs13
AT4G27760	Rdh14
AT5G53100	Rdh12
AT5G53100	Rdh11
AT5G53100	Rdh11
AT5G53100	Rdh12
AT5G53100	Rdh12
AT5G53100	Rdh13
AT5G53100	Rdh13
AT5G53100	Rdh13
AT5G53100	Dhrs13
AT5G53100	Dhrs13
AT5G53100	Rdh14
AT1G03630	Wwox
AT1G03630	Wwox
AT1G03630	Wwox
AT5G09590	Hspa5
AT4G37910	Hspa5
AT4G32208	Hspa5
AT5G42020	Hspa5
AT5G42020	Hspa5
AT5G28540	Hspa5
AT5G28540	Hspa5
AT1G09080	Hspa5
AT1G09080	Hspa5
AT5G02490	Hspa2
AT5G02490	Hspa2
AT5G02490	Hspa8
AT5G02490	Hspa8
AT5G02490	Hspa1l
AT5G02490	Hspa1a
AT5G02490	Hspa1b
AT5G02500	Hspa2
AT5G02500	Hspa2
AT5G02500	Hspa8
AT5G02500	Hspa8
AT5G02500	Hspa1l
AT5G02500	Hspa1a
AT5G02500	Hspa1b
AT3G09440	Hspa2
AT3G09440	Hspa2
AT3G09440	Hspa8
AT3G09440	Hspa8
AT3G09440	Hspa1l
AT3G09440	Hspa1a
AT3G09440	Hspa1b
AT3G12580	Hspa2
AT3G12580	Hspa2
AT3G12580	Hspa8
AT3G12580	Hspa8
AT3G12580	Hspa1l
AT3G12580	Hspa1a
AT3G12580	Hspa1b
AT1G56410	Hspa2
AT1G56410	Hspa2
AT1G56410	Hspa8
AT1G56410	Hspa8
AT1G56410	Hspa1l
AT1G56410	Hspa1a
AT1G56410	Hspa1b
AT1G16030	Hspa2
AT1G16030	Hspa2
AT1G16030	Hspa8
AT1G16030	Hspa8
AT1G16030	Hspa1l
AT1G16030	Hspa1a
AT1G16030	Hspa1b
AT3G13220	Abcg2
AT3G13220	Abcg2
AT3G13220	Abcg2
AT3G13220	Abcg2
AT5G06530	Abcg2
AT5G06530	Abcg2
AT5G06530	Abcg2
AT5G06530	Abcg2
AT4G27420	Abcg2
AT4G27420	Abcg2
AT4G27420	Abcg2
AT4G27420	Abcg2
AT3G25620	Abcg2
AT3G25620	Abcg2
AT3G25620	Abcg2
AT3G25620	Abcg2
AT1G31770	Abcg2
AT1G31770	Abcg2
AT1G31770	Abcg2
AT1G31770	Abcg2
AT1G71960	Abcg2
AT1G71960	Abcg2
AT1G71960	Abcg2
AT1G71960	Abcg2
AT3G21080	Abcg4
AT3G21080	Abcg4
AT3G21080	Abcg5
AT3G21080	Abcg5
AT5G13580	Abcg4
AT5G13580	Abcg4
AT5G13580	Abcg1
AT2G39350	Abcg4
AT2G39350	Abcg4
AT2G39350	Abcg1
AT3G55090	Abcg4
AT3G55090	Abcg4
AT3G55090	Abcg1
AT3G53510	Abcg4
AT3G53510	Abcg4
AT3G53510	Abcg1
AT2G37360	Abcg4
AT2G37360	Abcg4
AT2G37360	Abcg1
AT3G55100	Abcg4
AT3G55100	Abcg4
AT3G55100	Abcg1
AT3G55110	Abcg4
AT3G55110	Abcg4
AT3G55110	Abcg1
AT3G55130	Abcg4
AT3G55130	Abcg4
AT3G55130	Abcg1
AT2G13610	Abcg4
AT2G13610	Abcg4
AT2G13610	Abcg1
AT4G25750	Abcg4
AT4G25750	Abcg4
AT4G25750	Abcg1
AT5G52860	Abcg4
AT5G52860	Abcg4
AT5G52860	Abcg1
AT5G19410	Abcg4
AT5G19410	Abcg4
AT5G19410	Abcg1
AT1G53270	Abcg4
AT1G53270	Abcg4
AT1G53270	Abcg1
AT1G51460	Abcg4
AT1G51460	Abcg4
AT1G51460	Abcg1
AT1G51500	Abcg4
AT1G51500	Abcg4
AT1G51500	Abcg1
AT3G21090	Abcg4
AT3G21090	Abcg4
AT3G21090	Abcg1
AT2G28070	Abcg4
AT2G28070	Abcg4
AT2G28070	Abcg1
AT1G17840	Abcg4
AT1G17840	Abcg4
AT1G17840	Abcg1
AT5G44240	Atp11b
AT5G44240	Atp11a
AT5G44240	Atp11a
AT5G44240	Atp11c
AT5G44240	Atp11c
AT5G44240	Atp11c
AT5G44240	Atp11c
AT5G44240	Atp8a1
AT5G44240	Atp8a1
AT5G44240	Atp8a1
AT5G44240	Atp8a2
AT3G18700	Atp10a
AT3G18700	Atp10b
AT3G18700	Atp10d
AT3G18700	Atp10d
AT5G04930	Atp8b1
AT5G04930	Atp8b3
AT5G04930	Atp8b3
AT5G04930	Atp8b4
AT5G04930	Atp8b4
AT5G04930	Atp8b2
AT5G04930	Atp8b2
AT5G04930	Atp8b2
AT5G04930	Atp8b5
AT1G13370	Hist1h3g
AT1G13370	Hist1h3a
AT1G13370	Hist1h3h
AT1G13370	Hist1h3i
AT1G13370	Hist2h3c1
AT1G13370	Hist1h3b
AT1G13370	Hist2h3c1
AT1G13370	Hist2h3c2
AT1G13370	Hist1h3c
AT1G13370	Hist1h3e
AT1G13370	Hist2h3b
AT1G13370	Hist1h3d
AT1G13370	Hist1h3f
AT1G13370	H3f3b
AT1G13370	H3f3b
AT1G13370	H3f3a
AT1G13370	H3f3a
AT1G13370	H3f3a
AT1G13370	H3f3a
AT1G75600	Hist1h3g
AT1G75600	Hist1h3a
AT1G75600	Hist1h3h
AT1G75600	Hist1h3i
AT1G75600	Hist2h3c1
AT1G75600	Hist1h3b
AT1G75600	Hist2h3c1
AT1G75600	Hist2h3c2
AT1G75600	Hist1h3c
AT1G75600	Hist1h3e
AT1G75600	Hist2h3b
AT1G75600	Hist1h3d
AT1G75600	Hist1h3f
AT1G75600	H3f3b
AT1G75600	H3f3b
AT1G75600	H3f3a
AT1G75600	H3f3a
AT1G75600	H3f3a
AT1G75600	H3f3a
AT5G10980	Hist1h3g
AT5G10980	Hist1h3a
AT5G10980	Hist1h3h
AT5G10980	Hist1h3i
AT5G10980	Hist2h3c1
AT5G10980	Hist1h3b
AT5G10980	Hist2h3c1
AT5G10980	Hist2h3c2
AT5G10980	Hist1h3c
AT5G10980	Hist1h3e
AT5G10980	Hist2h3b
AT5G10980	Hist1h3d
AT5G10980	Hist1h3f
AT5G10980	H3f3b
AT5G10980	H3f3b
AT5G10980	H3f3a
AT5G10980	H3f3a
AT5G10980	H3f3a
AT5G10980	H3f3a
AT4G40040	Hist1h3g
AT4G40040	Hist1h3a
AT4G40040	Hist1h3h
AT4G40040	Hist1h3i
AT4G40040	Hist2h3c1
AT4G40040	Hist1h3b
AT4G40040	Hist2h3c1
AT4G40040	Hist2h3c2
AT4G40040	Hist1h3c
AT4G40040	Hist1h3e
AT4G40040	Hist2h3b
AT4G40040	Hist1h3d
AT4G40040	Hist1h3f
AT4G40040	H3f3b
AT4G40040	H3f3b
AT4G40040	H3f3a
AT4G40040	H3f3a
AT4G40040	H3f3a
AT4G40040	H3f3a
AT4G40030	Hist1h3g
AT4G40030	Hist1h3a
AT4G40030	Hist1h3h
AT4G40030	Hist1h3i
AT4G40030	Hist2h3c1
AT4G40030	Hist1h3b
AT4G40030	Hist2h3c1
AT4G40030	Hist2h3c2
AT4G40030	Hist1h3c
AT4G40030	Hist1h3e
AT4G40030	Hist2h3b
AT4G40030	Hist1h3d
AT4G40030	Hist1h3f
AT4G40030	H3f3b
AT4G40030	H3f3b
AT4G40030	H3f3a
AT4G40030	H3f3a
AT4G40030	H3f3a
AT4G40030	H3f3a
AT1G19890	Hist1h3g
AT1G19890	Hist1h3a
AT1G19890	Hist1h3h
AT1G19890	Hist1h3i
AT1G19890	Hist2h3c1
AT1G19890	Hist1h3b
AT1G19890	Hist2h3c1
AT1G19890	Hist2h3c2
AT1G19890	Hist1h3c
AT1G19890	Hist1h3e
AT1G19890	Hist2h3b
AT1G19890	Hist1h3d
AT1G19890	Hist1h3f
AT1G19890	H3f3b
AT1G19890	H3f3b
AT1G19890	H3f3a
AT1G19890	H3f3a
AT1G19890	H3f3a
AT1G19890	H3f3a
AT1G09200	Hist1h3g
AT1G09200	Hist1h3a
AT1G09200	Hist1h3h
AT1G09200	Hist1h3i
AT1G09200	Hist2h3c1
AT1G09200	Hist1h3b
AT1G09200	Hist2h3c1
AT1G09200	Hist2h3c2
AT1G09200	Hist1h3c
AT1G09200	Hist1h3e
AT1G09200	Hist2h3b
AT1G09200	Hist1h3d
AT1G09200	Hist1h3f
AT1G09200	H3f3b
AT1G09200	H3f3b
AT1G09200	H3f3a
AT1G09200	H3f3a
AT1G09200	H3f3a
AT1G09200	H3f3a
AT3G27360	Hist1h3g
AT3G27360	Hist1h3a
AT3G27360	Hist1h3h
AT3G27360	Hist1h3i
AT3G27360	Hist2h3c1
AT3G27360	Hist1h3b
AT3G27360	Hist2h3c1
AT3G27360	Hist2h3c2
AT3G27360	Hist1h3c
AT3G27360	Hist1h3e
AT3G27360	Hist2h3b
AT3G27360	Hist1h3d
AT3G27360	Hist1h3f
AT3G27360	H3f3b
AT3G27360	H3f3b
AT3G27360	H3f3a
AT3G27360	H3f3a
AT3G27360	H3f3a
AT3G27360	H3f3a
AT5G65360	Hist1h3g
AT5G65360	Hist1h3a
AT5G65360	Hist1h3h
AT5G65360	Hist1h3i
AT5G65360	Hist2h3c1
AT5G65360	Hist1h3b
AT5G65360	Hist2h3c1
AT5G65360	Hist2h3c2
AT5G65360	Hist1h3c
AT5G65360	Hist1h3e
AT5G65360	Hist2h3b
AT5G65360	Hist1h3d
AT5G65360	Hist1h3f
AT5G65360	H3f3b
AT5G65360	H3f3b
AT5G65360	H3f3a
AT5G65360	H3f3a
AT5G65360	H3f3a
AT5G65360	H3f3a
AT5G65350	Hist1h3g
AT5G65350	Hist1h3a
AT5G65350	Hist1h3h
AT5G65350	Hist1h3i
AT5G65350	Hist2h3c1
AT5G65350	Hist1h3b
AT5G65350	Hist2h3c1
AT5G65350	Hist2h3c2
AT5G65350	Hist1h3c
AT5G65350	Hist1h3e
AT5G65350	Hist2h3b
AT5G65350	Hist1h3d
AT5G65350	Hist1h3f
AT5G65350	H3f3b
AT5G65350	H3f3b
AT5G65350	H3f3a
AT5G65350	H3f3a
AT5G65350	H3f3a
AT5G65350	H3f3a
AT5G10390	Hist1h3g
AT5G10390	Hist1h3a
AT5G10390	Hist1h3h
AT5G10390	Hist1h3i
AT5G10390	Hist2h3c1
AT5G10390	Hist1h3b
AT5G10390	Hist2h3c1
AT5G10390	Hist2h3c2
AT5G10390	Hist1h3c
AT5G10390	Hist1h3e
AT5G10390	Hist2h3b
AT5G10390	Hist1h3d
AT5G10390	Hist1h3f
AT5G10390	H3f3b
AT5G10390	H3f3b
AT5G10390	H3f3a
AT5G10390	H3f3a
AT5G10390	H3f3a
AT5G10390	H3f3a
AT5G10400	Hist1h3g
AT5G10400	Hist1h3a
AT5G10400	Hist1h3h
AT5G10400	Hist1h3i
AT5G10400	Hist2h3c1
AT5G10400	Hist1h3b
AT5G10400	Hist2h3c1
AT5G10400	Hist2h3c2
AT5G10400	Hist1h3c
AT5G10400	Hist1h3e
AT5G10400	Hist2h3b
AT5G10400	Hist1h3d
AT5G10400	Hist1h3f
AT5G10400	H3f3b
AT5G10400	H3f3b
AT5G10400	H3f3a
AT5G10400	H3f3a
AT5G10400	H3f3a
AT5G10400	H3f3a
AT1G70320	Hecw2
AT1G70320	Hecw2
AT1G70320	Hecw1
AT1G70320	Hecw1
AT1G70320	Smurf1
AT1G70320	Smurf1
AT1G70320	Smurf1
AT1G70320	Smurf2
AT1G70320	Smurf2
AT1G70320	Smurf2
AT1G70320	Wwp2
AT1G70320	Wwp2
AT1G70320	Wwp2
AT1G70320	Wwp1
AT1G70320	Wwp1
AT1G70320	Itch
AT1G70320	Itch
AT1G70320	Nedd4l
AT1G70320	Nedd4l
AT1G70320	Nedd4l
AT1G70320	Nedd4l
AT1G70320	Nedd4
AT1G55860	Hecw2
AT1G55860	Hecw2
AT1G55860	Hecw1
AT1G55860	Hecw1
AT1G55860	Smurf1
AT1G55860	Smurf1
AT1G55860	Smurf1
AT1G55860	Smurf2
AT1G55860	Smurf2
AT1G55860	Smurf2
AT1G55860	Wwp2
AT1G55860	Wwp2
AT1G55860	Wwp2
AT1G55860	Wwp1
AT1G55860	Wwp1
AT1G55860	Itch
AT1G55860	Itch
AT1G55860	Nedd4l
AT1G55860	Nedd4l
AT1G55860	Nedd4l
AT1G55860	Nedd4l
AT1G55860	Nedd4
AT3G45980	Hist3h2ba
AT3G45980	Hist1h2ba
AT3G45980	Hist2h2bb
AT3G45980	Hist1h2bp
AT3G45980	Hist1h2bp
AT3G45980	Hist1h2bm
AT3G45980	Hist1h2bc
AT3G45980	Hist1h2be
AT3G45980	Hist1h2br
AT3G45980	Hist1h2bq
AT3G45980	Hist1h2bb
AT3G45980	Hist1h2bj
AT3G45980	Hist1h2bl
AT3G45980	Hist1h2bq
AT3G45980	Hist1h2bn
AT3G45980	Hist1h2bf
AT3G45980	Hist1h2br
AT3G45980	Hist1h2bq
AT3G45980	Hist1h2br
AT3G45980	Hist2h2be
AT3G45980	Hist1h2bk
AT3G45980	Hist1h2bh
AT3G45980	Hist1h2be
AT3G45980	Hist1h2bg
AT3G46030	Hist3h2ba
AT3G46030	Hist1h2ba
AT3G46030	Hist2h2bb
AT3G46030	Hist1h2bp
AT3G46030	Hist1h2bp
AT3G46030	Hist1h2bm
AT3G46030	Hist1h2bc
AT3G46030	Hist1h2be
AT3G46030	Hist1h2br
AT3G46030	Hist1h2bq
AT3G46030	Hist1h2bb
AT3G46030	Hist1h2bj
AT3G46030	Hist1h2bl
AT3G46030	Hist1h2bq
AT3G46030	Hist1h2bn
AT3G46030	Hist1h2bf
AT3G46030	Hist1h2br
AT3G46030	Hist1h2bq
AT3G46030	Hist1h2br
AT3G46030	Hist2h2be
AT3G46030	Hist1h2bk
AT3G46030	Hist1h2bh
AT3G46030	Hist1h2be
AT3G46030	Hist1h2bg
AT5G59910	Hist3h2ba
AT5G59910	Hist1h2ba
AT5G59910	Hist2h2bb
AT5G59910	Hist1h2bp
AT5G59910	Hist1h2bp
AT5G59910	Hist1h2bm
AT5G59910	Hist1h2bc
AT5G59910	Hist1h2be
AT5G59910	Hist1h2br
AT5G59910	Hist1h2bq
AT5G59910	Hist1h2bb
AT5G59910	Hist1h2bj
AT5G59910	Hist1h2bl
AT5G59910	Hist1h2bq
AT5G59910	Hist1h2bn
AT5G59910	Hist1h2bf
AT5G59910	Hist1h2br
AT5G59910	Hist1h2bq
AT5G59910	Hist1h2br
AT5G59910	Hist2h2be
AT5G59910	Hist1h2bk
AT5G59910	Hist1h2bh
AT5G59910	Hist1h2be
AT5G59910	Hist1h2bg
AT2G28720	Hist3h2ba
AT2G28720	Hist1h2ba
AT2G28720	Hist2h2bb
AT2G28720	Hist1h2bp
AT2G28720	Hist1h2bp
AT2G28720	Hist1h2bm
AT2G28720	Hist1h2bc
AT2G28720	Hist1h2be
AT2G28720	Hist1h2br
AT2G28720	Hist1h2bq
AT2G28720	Hist1h2bb
AT2G28720	Hist1h2bj
AT2G28720	Hist1h2bl
AT2G28720	Hist1h2bq
AT2G28720	Hist1h2bn
AT2G28720	Hist1h2bf
AT2G28720	Hist1h2br
AT2G28720	Hist1h2bq
AT2G28720	Hist1h2br
AT2G28720	Hist2h2be
AT2G28720	Hist1h2bk
AT2G28720	Hist1h2bh
AT2G28720	Hist1h2be
AT2G28720	Hist1h2bg
AT5G22880	Hist3h2ba
AT5G22880	Hist1h2ba
AT5G22880	Hist2h2bb
AT5G22880	Hist1h2bp
AT5G22880	Hist1h2bp
AT5G22880	Hist1h2bm
AT5G22880	Hist1h2bc
AT5G22880	Hist1h2be
AT5G22880	Hist1h2br
AT5G22880	Hist1h2bq
AT5G22880	Hist1h2bb
AT5G22880	Hist1h2bj
AT5G22880	Hist1h2bl
AT5G22880	Hist1h2bq
AT5G22880	Hist1h2bn
AT5G22880	Hist1h2bf
AT5G22880	Hist1h2br
AT5G22880	Hist1h2bq
AT5G22880	Hist1h2br
AT5G22880	Hist2h2be
AT5G22880	Hist1h2bk
AT5G22880	Hist1h2bh
AT5G22880	Hist1h2be
AT5G22880	Hist1h2bg
AT1G07790	Hist3h2ba
AT1G07790	Hist1h2ba
AT1G07790	Hist2h2bb
AT1G07790	Hist1h2bp
AT1G07790	Hist1h2bp
AT1G07790	Hist1h2bm
AT1G07790	Hist1h2bc
AT1G07790	Hist1h2be
AT1G07790	Hist1h2br
AT1G07790	Hist1h2bq
AT1G07790	Hist1h2bb
AT1G07790	Hist1h2bj
AT1G07790	Hist1h2bl
AT1G07790	Hist1h2bq
AT1G07790	Hist1h2bn
AT1G07790	Hist1h2bf
AT1G07790	Hist1h2br
AT1G07790	Hist1h2bq
AT1G07790	Hist1h2br
AT1G07790	Hist2h2be
AT1G07790	Hist1h2bk
AT1G07790	Hist1h2bh
AT1G07790	Hist1h2be
AT1G07790	Hist1h2bg
AT2G37470	Hist3h2ba
AT2G37470	Hist1h2ba
AT2G37470	Hist2h2bb
AT2G37470	Hist1h2bp
AT2G37470	Hist1h2bp
AT2G37470	Hist1h2bm
AT2G37470	Hist1h2bc
AT2G37470	Hist1h2be
AT2G37470	Hist1h2br
AT2G37470	Hist1h2bq
AT2G37470	Hist1h2bb
AT2G37470	Hist1h2bj
AT2G37470	Hist1h2bl
AT2G37470	Hist1h2bq
AT2G37470	Hist1h2bn
AT2G37470	Hist1h2bf
AT2G37470	Hist1h2br
AT2G37470	Hist1h2bq
AT2G37470	Hist1h2br
AT2G37470	Hist2h2be
AT2G37470	Hist1h2bk
AT2G37470	Hist1h2bh
AT2G37470	Hist1h2be
AT2G37470	Hist1h2bg
AT3G53650	Hist3h2ba
AT3G53650	Hist1h2ba
AT3G53650	Hist2h2bb
AT3G53650	Hist1h2bp
AT3G53650	Hist1h2bp
AT3G53650	Hist1h2bm
AT3G53650	Hist1h2bc
AT3G53650	Hist1h2be
AT3G53650	Hist1h2br
AT3G53650	Hist1h2bq
AT3G53650	Hist1h2bb
AT3G53650	Hist1h2bj
AT3G53650	Hist1h2bl
AT3G53650	Hist1h2bq
AT3G53650	Hist1h2bn
AT3G53650	Hist1h2bf
AT3G53650	Hist1h2br
AT3G53650	Hist1h2bq
AT3G53650	Hist1h2br
AT3G53650	Hist2h2be
AT3G53650	Hist1h2bk
AT3G53650	Hist1h2bh
AT3G53650	Hist1h2be
AT3G53650	Hist1h2bg
AT5G02570	Hist3h2ba
AT5G02570	Hist1h2ba
AT5G02570	Hist2h2bb
