Ddx52	YGL171W
Synj2	YIL002C
Synj2	YNL106C
Synj2	YOR109W
Synj2	YIL002C
Synj2	YNL106C
Synj2	YOR109W
Synj2	YIL002C
Synj2	YNL106C
Synj2	YOR109W
Synj2	YIL002C
Synj2	YNL106C
Synj2	YOR109W
Synj2	YIL002C
Synj2	YNL106C
Synj2	YOR109W
Synj2	YIL002C
Synj2	YNL106C
Synj2	YOR109W
Synj2	YIL002C
Synj1	YNL106C
Synj1	YOR109W
Synj1	YIL002C
Synj1	YNL106C
Synj1	YOR109W
Synj1	YIL002C
Synj1	YNL106C
Synj1	YOR109W
Synj1	YIL002C
Synj1	YNL106C
Synj1	YOR109W
Synj1	YIL002C
Eps15	YBL047C
Dip2a	YOR093C
Dip2a	YOR093C
Dip2a	YOR093C
Dip2b	YOR093C
Dip2b	YOR093C
Dip2c	YOR093C
Dip2c	YOR093C
Dip2c	YOR093C
Dip2c	YOR093C
Dip2a	YOR093C
Dip2a	YOR093C
Cltb	YGR167W
Cltb	YGR167W
Cltb	YGR167W
Clta	YGR167W
Clta	YGR167W
Clta	YGR167W
Clta	YGR167W
Clta	YGR167W
Clta	YGR167W
Lypla1	YLR118C
Lypla1	YLR118C
Lypla1	YLR118C
Lypla1	YLR118C
Lypla1	YLR118C
Lypla1	YLR118C
Lypla1	YLR118C
Lypla2	YLR118C
Lypla2	YLR118C
Hnrnpm	YCL011C
Hnrnpm	YNL004W
Hnrnpm	YCL011C
Hnrnpm	YNL004W
Hnrnpm	YCL011C
Hnrnpm	YNL004W
Hnrnpm	YCL011C
Hnrnpm	YNL004W
Hnrnpm	YCL011C
Hnrnpm	YNL004W
Hnrnpm	YCL011C
Hnrnpm	YNL004W
Myef2	YCL011C
Myef2	YNL004W
Myef2	YCL011C
Myef2	YNL004W
Myef2	YCL011C
Myef2	YNL004W
Myef2	YCL011C
Myef2	YNL004W
Myef2	YCL011C
Myef2	YNL004W
Myef2	YCL011C
Myef2	YNL004W
Gm9833	YCL011C
Gm9833	YNL004W
Myef2	YCL011C
Myef2	YNL004W
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps2	YLR310C
Ralgps1	YLR310C
Ralgps1	YLR310C
Ralgps1	YLR310C
Ralgps1	YLR310C
Ormdl2	YLR350W
Ormdl2	YGR038W
Ormdl2	YLR350W
Ormdl2	YGR038W
Ormdl2	YLR350W
Ormdl2	YGR038W
Ormdl1	YLR350W
Ormdl1	YGR038W
Gm28778	YLR350W
Gm28778	YGR038W
Ormdl3	YLR350W
Ormdl3	YGR038W
Ormdl2	YLR350W
Ormdl2	YGR038W
Tvp23a	YDR084C
Tvp23b	YDR084C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Nfya	YGL237C
Vps13c	YLL040C
Vps13c	YLL040C
Vps13c	YLL040C
Vps13c	YLL040C
Vps13a	YLL040C
Vps13a	YLL040C
Vps13a	YLL040C
Ddx5	YNL112W
Ddx5	YNL112W
Ddx17	YNL112W
Ddx17	YNL112W
Ddx17	YNL112W
Ddx17	YNL112W
Setd2	YJL168C
Kyat1	YJL060W
Kyat1	YJL060W
Kyat1	YJL060W
Kyat1	YJL060W
Kyat1	YJL060W
Kyat1	YJL060W
Kyat3	YJL060W
Kyat3	YJL060W
Dnaja3	YFL016C
Dnaja3	YFL016C
Dnaja3	YFL016C
Naa10	YHR013C
Naa10	YHR013C
Naa10	YHR013C
Atg4b	YNL223W
Atg4b	YNL223W
Atg4b	YNL223W
Atg4b	YNL223W
Atg4b	YNL223W
Atg4a-ps	YNL223W
Atg4a	YNL223W
Atg4a	YNL223W
Camkk2	YER129W
Camkk2	YGL179C
Camkk2	YER129W
Camkk2	YGL179C
Camkk2	YER129W
Camkk2	YGL179C
Camkk1	YER129W
Camkk1	YGL179C
Camkk1	YER129W
Camkk1	YGL179C
Ncor1	YCR033W
Ncor1	YCR033W
Ncor1	YCR033W
Ncor1	YCR033W
Ncor1	YCR033W
Ncor1	YCR033W
Ppa1	YBR011C
Ppa1	YMR267W
Ppa2	YBR011C
Ppa2	YMR267W
Ppa2	YBR011C
Ppa2	YMR267W
Ppa2	YBR011C
Ppa2	YMR267W
Dhrs3	YLR426W
Dhrs3	YDL114W
Dhrs3	YLR426W
Dhrs3	YDL114W
Hsd17b13	YLR426W
Hsd17b13	YDL114W
Hsd17b13	YLR426W
Hsd17b13	YDL114W
Hsd17b13	YLR426W
Hsd17b13	YDL114W
Hsd17b11	YLR426W
Hsd17b11	YDL114W
Hsd17b11	YLR426W
Hsd17b11	YDL114W
Rdh10	YLR426W
Rdh10	YDL114W
Sdr16c6	YLR426W
Sdr16c6	YDL114W
Sdr16c6	YLR426W
Sdr16c6	YDL114W
Sdr16c5	YLR426W
Sdr16c5	YDL114W
Git2	YLR313C
Git1	YLR313C
Git1	YLR313C
Git2	YLR313C
Git2	YLR313C
Git2	YLR313C
Git2	YLR313C
Git2	YLR313C
Git2	YLR313C
Git2	YLR313C
Git2	YLR313C
Vps4b	YPR173C
Vps4b	YPR173C
Vps4a	YPR173C
Fignl1	YER047C
Fignl1	YER047C
Fignl1	YER047C
Fignl1	YER047C
Nup98	YGL092W
Rad23a	YEL037C
Rad23a	YEL037C
Rad23a	YEL037C
Rad23a	YEL037C
Rad23b	YEL037C
Btf3l4	YPL037C
Btf3l4	YDR252W
Btf3l4	YPL037C
Btf3l4	YDR252W
Btf3l4	YPL037C
Btf3l4	YDR252W
Gm20075	YPL037C
Gm20075	YDR252W
Btf3l4	YPL037C
Btf3l4	YDR252W
Btf3	YPL037C
Btf3	YDR252W
Btf3	YPL037C
Btf3	YDR252W
Btf3	YPL037C
Btf3	YDR252W
Shmt1	YBR263W
Shmt1	YLR058C
Shmt1	YBR263W
Shmt1	YLR058C
Shmt1	YBR263W
Shmt1	YLR058C
Shmt2	YBR263W
Shmt2	YLR058C
Shmt2	YBR263W
Shmt2	YLR058C
Smyd3	YPL165C
Nacad	YHR193C
Nacad	YHR193C
Elac2	YKR079C
Elac2	YKR079C
Elac2	YKR079C
Elac2	YKR079C
Pls3	YDR129C
Pls3	YDR129C
Pls3	YDR129C
Pls3	YDR129C
Pls3	YDR129C
Lcp1	YDR129C
Lcp1	YDR129C
Lcp1	YDR129C
Pls1	YDR129C
Sucla2	YGR244C
Sucla2	YGR244C
Suclg2	YGR244C
Suclg2	YGR244C
Cnot4	YER068W
Cnot4	YER068W
Cnot4	YER068W
Cnot4	YER068W
Cnot4	YER068W
Evi5l	YMR192W
Evi5l	YPL249C
Evi5l	YMR192W
Evi5l	YPL249C
Evi5l	YMR192W
Evi5l	YPL249C
Evi5l	YMR192W
Evi5l	YPL249C
Evi5l	YMR192W
Evi5l	YPL249C
Evi5	YMR192W
Evi5	YPL249C
Evi5	YMR192W
Evi5	YPL249C
Evi5	YMR192W
Evi5	YPL249C
Evi5	YMR192W
Evi5	YPL249C
Evi5	YMR192W
Evi5	YPL249C
Ino80	YGL150C
Ino80	YGL150C
Srcap	YDR334W
Srcap	YDR334W
Gm42715	YDR334W
Srcap	YDR334W
Srcap	YDR334W
Srcap	YDR334W
Rpl26	YLR344W
Rpl26	YGR034W
Rpl26	YLR344W
Rpl26	YGR034W
Rpl26	YLR344W
Rpl26	YGR034W
Rpl26	YLR344W
Rpl26	YGR034W
Dynll1	YDR424C
Dynll2	YDR424C
Dynll2	YDR424C
Dynll2	YDR424C
Dynll2	YDR424C
Dynll1	YDR424C
BC048507	YDR424C
Ap2a2	YBL037W
Ap2a1	YBL037W
Ap2a1	YBL037W
Ap2a1	YBL037W
Ap2a1	YBL037W
Ap2a1	YBL037W
Ap2a1	YBL037W
Gss	YOL049W
Gss	YOL049W
Gss	YOL049W
Uqcc1	YPL215W
Adsl	YLR359W
Adsl	YLR359W
Adsl	YLR359W
Adsl	YLR359W
Adsl	YLR359W
Adsl	YLR359W
Pomt1	YJR143C
Pomt2	YDL095W
Pomt2	YDL093W
Pomt2	YAL023C
Pomt2	YOR321W
Pomt2	YGR199W
Pomt2	YDL095W
Pomt2	YDL093W
Pomt2	YAL023C
Pomt2	YOR321W
Pomt2	YGR199W
Vamp1	YAL030W
Vamp1	YOR327C
Vamp2	YAL030W
Vamp2	YOR327C
Vamp2	YAL030W
Vamp2	YOR327C
Vamp1	YAL030W
Vamp1	YOR327C
Vamp1	YAL030W
Vamp1	YOR327C
Vamp1	YAL030W
Vamp1	YOR327C
Vamp3	YAL030W
Vamp3	YOR327C
Tagln2	YOR367W
Tagln2	YOR367W
Tagln2	YOR367W
Tagln	YOR367W
Tagln3	YOR367W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Nebl	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Lasp1	YCR088W
Nebl	YCR088W
Shox2	YDR451C
Shox2	YDR451C
Shox2	YDR451C
Shox2	YDR451C
Shox2	YDR451C
Alx1	YDR451C
Alx1	YDR451C
Slc43a3	YMR221C
Slc43a3	YMR221C
Slc43a3	YMR221C
Slc43a3	YMR221C
Cnnm4	YOL060C
Cnnm2	YOL060C
Cnnm2	YOL060C
Cnnm3	YOL060C
Cnnm3	YOL060C
Cnnm1	YOL060C
Cnnm1	YOL060C
Plpp5	YDR284C
Plpp5	YDR503C
Plpp5	YDR284C
Plpp5	YDR503C
Plpp5	YDR284C
Plpp5	YDR503C
Plpp5	YDR284C
Plpp5	YDR503C
Plpp4	YDR284C
Plpp4	YDR503C
Serinc3	YDR105C
Serinc1	YDR105C
Serinc1	YDR105C
Serinc1	YDR105C
Serinc2	YDR105C
Serinc2	YDR105C
Serinc2	YDR105C
Serinc2	YDR105C
Serinc2	YDR105C
Qars	YOR168W
Qars	YOR168W
Qars	YOR168W
Qars	YOR168W
Qars	YOR168W
Qars	YOR168W
Qars	YOR168W
Qars	YOR168W
Qars	YOR168W
Hspd1	YLR259C
Hspd1	YLR259C
Cbwd1	YNR029C
Vps53	YJL029C
Vps53	YJL029C
Vps53	YJL029C
Vps53	YJL029C
Vps53	YJL029C
Vps53	YJL029C
Vps53	YJL029C
Vps53	YJL029C
Cdk9	YKL139W
Cdk9	YKL139W
Cdk13	YKL139W
Cdk13	YKL139W
Cdk13	YKL139W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Trmt2a	YKR056W
Arfgap1	YDL226C
Arfgap1	YDL226C
Arfgap1	YDL226C
Arfgap1	YDL226C
Arfgap1	YDL226C
Arfgap1	YDL226C
Arfgap1	YDL226C
Slc25a19	YGR096W
Slc25a19	YGR096W
Slc25a19	YGR096W
Slc25a19	YGR096W
Ampd1	YML035C
Ampd3	YML035C
Ampd3	YML035C
Ampd3	YML035C
Ampd2	YML035C
Ampd2	YML035C
Ampd2	YML035C
Tcea3	YGL043W
Tcea1	YGL043W
Tcea1	YGL043W
Tcea2	YGL043W
Tcea2	YGL043W
Tcea2	YGL043W
Rplp0	YLR340W
Rplp0	YLR340W
Rplp0	YLR340W
Luc7l	YDL087C
Luc7l	YDL087C
Luc7l	YDL087C
Luc7l	YDL087C
Luc7l2	YDL087C
Luc7l2	YDL087C
Luc7l2	YDL087C
Luc7l2	YDL087C
Stx16	YOL018C
Stx16	YOL018C
Stx16	YOL018C
Stx16	YOL018C
Stx16	YOL018C
Tbcd	YOR349W
Fzr1	YGL003C
Fzr1	YGL003C
Cdc20	YGL116W
Fdft1	YHR190W
Fdft1	YHR190W
Fdft1	YHR190W
Pabpn1l	YIR001C
Pabpn1l	YIR001C
Pabpn1	YIR001C
Pabpn1	YIR001C
Pabpn1	YIR001C
Gm20521	YIR001C
Pabpn1	YIR001C
Pabpn1	YIR001C
Pabpn1	YIR001C
Pabpn1	YIR001C
Naxe	YNL200C
Pnpo	YBR035C
Atp6v0e2	YCL005W-A
Atp6v0e2	YCL005W-A
Atp6v0e	YCL005W-A
Atp6v0e	YCL005W-A
Nudt3	YOR163W
Nudt3	YOR163W
Nudt3	YOR163W
Nudt3	YOR163W
Nudt3	YOR163W
Nudt3	YOR163W
Nudt3	YOR163W
Nudt3	YOR163W
Nudt4	YOR163W
Nudt11	YOR163W
Nudt10	YOR163W
Gmfg	YDR063W
Gmfg	YDR063W
Gmfg	YDR063W
Gmfg	YDR063W
Gmfb	YDR063W
Gmfb	YDR063W
Gmfb	YDR063W
Gmfb	YDR063W
Cnksr2	YCL032W
Cnksr2	YCL032W
Cnksr3	YCL032W
Cnksr3	YCL032W
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
4932438A13Rik	YLR087C
Clip4	YPL174C
Arih1	YKR017C
Arih1	YKR017C
Arih1	YKR017C
Dhx57	YLR419W
Dhx57	YLR419W
Dhx36	YLR419W
Cpvl	YGL203C
Cpvl	YGL203C
Cpvl	YGL203C
Mpst	YOR251C
Mpst	YOR251C
Mpst	YOR251C
Mpst	YOR251C
Mpst	YOR251C
Mpst	YOR251C
Tst	YOR251C
Papss2	YKL001C
Papss1	YKL001C
Papss1	YKL001C
Papss1	YKL001C
Cad	YJL130C
Cad	YJL130C
Cad	YJL130C
Cad	YJL130C
Cad	YJL130C
Cps1	YJR109C
Abhd3	YBR177C
Abhd3	YPL095C
Abhd3	YMR210W
Abhd3	YBR177C
Abhd3	YPL095C
Abhd3	YMR210W
Abhd3	YBR177C
Abhd3	YPL095C
Abhd3	YMR210W
Abhd3	YBR177C
Abhd3	YPL095C
Abhd3	YMR210W
Glul	YPR035W
Glul	YPR035W
Glul	YPR035W
Tomm40	YMR203W
Tomm40l	YMR203W
Tomm40l	YMR203W
Tomm40l	YMR203W
Tomm40l	YMR203W
Tomm40l	YMR203W
Tomm40	YMR203W
Tomm40	YMR203W
Tomm40l	YMR203W
Rps2	YGL123W
Rps2	YGL123W
Rps2	YGL123W
Rps2	YGL123W
Gabarapl2	YBL078C
Gabarapl1	YBL078C
Gabarapl1	YBL078C
Gabarap	YBL078C
Mpi	YER003C
Mpi	YER003C
Cwc22	YGR278W
Cwc22	YGR278W
Cwc22	YGR278W
Cwc22	YGR278W
Cwc22	YGR278W
Gm13698	YGR278W
Gm13696	YGR278W
Gm13694	YGR278W
Gm13695	YGR278W
Gm13697	YGR278W
Gm13691	YGR278W
Gm13693	YGR278W
Gm13695	YGR278W
Gm13696	YGR278W
Gm13693	YGR278W
Gm13698	YGR278W
Gm13697	YGR278W
Gm13694	YGR278W
Cwc22	YGR278W
Cwc22	YGR278W
Tars2	YKL194C
Tars2	YIL078W
Tars2	YKL194C
Tars2	YIL078W
Tars2	YKL194C
Tars2	YIL078W
Tars	YKL194C
Tars	YIL078W
Tarsl2	YKL194C
Tarsl2	YIL078W
Uba52	YKR094C
Uba52	YIL148W
Uba52	YKR094C
Uba52	YIL148W
Gm11808	YKR094C
Gm11808	YIL148W
Uba52	YKR094C
Uba52	YIL148W
Uba52	YKR094C
Uba52	YIL148W
Uba52	YKR094C
Uba52	YIL148W
Uba52	YKR094C
Uba52	YIL148W
Tkt	YBR117C
Tkt	YPR074C
Tkt	YBR117C
Tkt	YPR074C
Tktl1	YBR117C
Tktl1	YPR074C
Tktl2	YBR117C
Tktl2	YPR074C
Tktl2	YBR117C
Tktl2	YPR074C
Tcf25	YDR333C
Slc25a31	YBL030C
Slc25a31	YBR085W
Slc25a31	YMR056C
Slc25a31	YBL030C
Slc25a31	YBR085W
Slc25a31	YMR056C
Slc25a4	YBL030C
Slc25a4	YBR085W
Slc25a4	YMR056C
Slc25a5	YBL030C
Slc25a5	YBR085W
Slc25a5	YMR056C
Sod2	YHR008C
Sod2	YHR008C
Nubp2	YIL003W
Nubp2	YIL003W
Nubp2	YIL003W
Nubp2	YIL003W
Nubp2	YIL003W
Piga	YPL175W
Piga	YPL175W
Piga	YPL175W
Piga	YPL175W
Piga	YPL175W
Piga	YPL175W
Piga	YPL175W
Piga	YPL175W
Vps28	YPL065W
Vps28	YPL065W
Nit2	YLR351C
Nit2	YLR351C
Nit2	YLR351C
Nit2	YLR351C
Nit1	YJL126W
Nit1	YJL126W
Nit1	YJL126W
Nit1	YJL126W
Nit1	YJL126W
Rabggta	YJL031C
Rabggta	YJL031C
Rabggta	YJL031C
Rabggta	YJL031C
Cetn4	YOR257W
Cetn4	YOR257W
Cetn4	YOR257W
Cetn1	YOR257W
Cetn1	YOR257W
Cetn1	YOR257W
Cetn4	YOR257W
Cetn4	YOR257W
Cetn3	YOR257W
Cetn3	YOR257W
Cetn3	YOR257W
Cetn3	YOR257W
Cetn3	YOR257W
Cetn3	YOR257W
Acss1	YAL054C
Acss1	YLR153C
Acss2	YAL054C
Acss2	YLR153C
Acss2	YAL054C
Acss2	YLR153C
Acss2	YAL054C
Acss2	YLR153C
Sfxn5	YOR271C
Sfxn5	YOR271C
Sfxn2	YOR271C
Sfxn1	YOR271C
Sfxn3	YOR271C
Sfxn3	YOR271C
Sfxn3	YOR271C
Fmnl1	YIL159W
Fmnl1	YNL271C
Fmnl1	YIL159W
Fmnl1	YNL271C
Fmnl1	YIL159W
Fmnl1	YNL271C
Fmnl2	YIL159W
Fmnl2	YNL271C
Fmnl2	YIL159W
Fmnl2	YNL271C
Fmnl2	YIL159W
Fmnl2	YNL271C
Fmnl2	YIL159W
Fmnl2	YNL271C
Fmnl2	YIL159W
Fmnl2	YNL271C
Fmnl3	YIL159W
Fmnl3	YNL271C
Fmnl3	YIL159W
Fmnl3	YNL271C
Fmnl3	YIL159W
Fmnl3	YNL271C
Chek1	YBR274W
Chek1	YBR274W
Chek1	YBR274W
Chek1	YBR274W
4921511C20Rik	YJL080C
Gm382	YJL080C
Hdlbp	YJL080C
Hdlbp	YJL080C
Hdlbp	YJL080C
Rps15	YOL040C
Rps15	YOL040C
Arid3a	YML127W
Arid3a	YDL002C
Arid3a	YDL002C
Arid3a	YDL002C
Arid3c	YDL002C
Arid3c	YDL002C
Arid3c	YDL002C
Sec23b	YPR181C
Sec23a	YPR181C
Sec23a	YPR181C
Rps15a	YLR367W
Rps15a	YJL190C
Rps15a	YLR367W
Rps15a	YJL190C
Rps15a	YLR367W
Rps15a	YJL190C
Rps15a	YLR367W
Rps15a	YJL190C
Rps15a	YLR367W
Rps15a	YJL190C
Rps15a	YLR367W
Rps15a	YJL190C
Slc8b1	YDL206W
Gart	YGL234W
Gart	YGL234W
Gart	YGL234W
Gart	YGL234W
Gart	YGL234W
Gart	YGL234W
Acap3	YDR524C
Acap3	YDR524C
Acap2	YDR524C
Acap2	YDR524C
Acap2	YDR524C
Acap2	YDR524C
Acap1	YDR524C
Ppp2r1b	YAL016W
Ppp2r1b	YAL016W
Ppp2r1b	YAL016W
Ppp2r1b	YAL016W
Ppp2r1b	YAL016W
Ppp2r1b	YAL016W
Ppp2r1a	YAL016W
Ppp2r1a	YAL016W
Pebp4	YLR179C
Pebp4	YLR178C
Taf11	YML015C
Cyb5a	YNL111C
Cyb5a	YNL111C
Cyb5a	YNL111C
Cyb5b	YNL111C
Sec61a2	YLR378C
Sec61a2	YLR378C
Sec61a1	YLR378C
Sec61a2	YLR378C
Mppe1	YDR182W
Atxn2	YGR178C
Atxn2l	YGR178C
Atxn2l	YGR178C
Atxn2l	YGR178C
Atxn2l	YGR178C
Atxn2l	YGR178C
Cab39l	YKL189W
Cab39l	YKL189W
Cab39	YKL189W
Cab39	YKL189W
Cab39	YKL189W
Tnpo2	YBR017C
Tnpo2	YBR017C
Tnpo2	YBR017C
Tnpo1	YBR017C
Tnpo1	YBR017C
Tnpo1	YBR017C
Rpl31	YDL075W
Rpl31	YLR406C
Rpl31	YDL075W
Rpl31	YLR406C
Rpl31	YDL075W
Rpl31	YLR406C
Rpl31	YDL075W
Rpl31	YLR406C
Rpl31	YDL075W
Rpl31	YLR406C
Mlst8	YNL006W
Mlst8	YNL006W
Mlst8	YNL006W
Mlst8	YNL006W
Mlst8	YNL006W
Mlst8	YNL006W
Mlst8	YNL006W
Rab6a	YLR262C
Rab6a	YLR262C
Rab6a	YLR262C
Rab6b	YLR262C
Adipor2	YOL002C
Adipor2	YDR492W
Adipor2	YOL002C
Adipor2	YDR492W
Adipor1	YOL002C
Adipor1	YDR492W
Adipor1	YOL002C
Adipor1	YDR492W
Cars2	YNL247W
Cars2	YNL247W
Cars2	YNL247W
Cars	YNL247W
Cars	YNL247W
Pcyt2	YGR007W
Pcyt2	YGR007W
Mthfr	YPL023C
Mthfr	YGL125W
Mthfr	YPL023C
Mthfr	YGL125W
Mthfr	YPL023C
Mthfr	YGL125W
Mthfr	YPL023C
Mthfr	YGL125W
Mthfr	YPL023C
Mthfr	YGL125W
Rps27l	YKL156W
Rps27l	YHR021C
Rps27	YKL156W
Rps27	YHR021C
Rps27	YKL156W
Rps27	YHR021C
Rps27rt	YKL156W
Rps27rt	YHR021C
Rps27	YKL156W
Rps27	YHR021C
Rps27	YKL156W
Rps27	YHR021C
Rps27l	YKL156W
Rps27l	YHR021C
Rps27l	YKL156W
Rps27l	YHR021C
Rps19	YOL121C
Rps19	YNL302C
Rps19	YOL121C
Rps19	YNL302C
Rps19	YOL121C
Rps19	YNL302C
Rps19	YOL121C
Rps19	YNL302C
Rps19	YOL121C
Rps19	YNL302C
Rps19	YOL121C
Rps19	YNL302C
Smarcb1	YLR321C
Smarcb1	YLR321C
Smarcb1	YLR321C
Mpv17	YOR292C
Mpv17	YLR251W
Mpv17	YOR292C
Mpv17	YLR251W
Mpv17	YOR292C
Mpv17	YLR251W
Mpv17	YOR292C
Mpv17	YLR251W
Mpv17	YOR292C
Mpv17	YLR251W
Mpv17	YOR292C
Mpv17	YLR251W
Mpv17	YOR292C
Mpv17	YLR251W
Mpv17	YOR292C
Mpv17	YLR251W
Med12l	YCR081W
Med12l	YCR081W
Med12l	YCR081W
Med12l	YCR081W
Med12l	YCR081W
Med12l	YCR081W
Med12	YCR081W
Med12	YCR081W
Med12	YCR081W
Med12	YCR081W
Trip12	YKL010C
Trip12	YKL010C
Trip12	YKL010C
Trip12	YKL010C
Trip12	YKL010C
Trip12	YKL010C
Trip12	YKL010C
Prelid3b	YDR185C
Prelid3b	YLR168C
Prelid3a	YDR185C
Prelid3a	YLR168C
Prelid3b	YDR185C
Prelid3b	YLR168C
Prelid3b	YDR185C
Prelid3b	YLR168C
Prelid3b	YDR185C
Prelid3b	YLR168C
Slc26a11	YLR092W
Slc26a11	YBR294W
Tent4a	YOL115W
Tent4a	YNL299W
Tent4a	YOL115W
Tent4a	YNL299W
Tent4a	YOL115W
Tent4a	YNL299W
Tent4b	YOL115W
Tent4b	YNL299W
Tent4b	YOL115W
Tent4b	YNL299W
Tent4b	YOL115W
Tent4b	YNL299W
Tent4b	YOL115W
Tent4b	YNL299W
Pan3	YKL025C
Pan3	YKL025C
Pan3	YKL025C
Pan3	YKL025C
Pan3	YKL025C
Cdc25c	YMR036C
Cdc25b	YMR036C
Cdc25b	YMR036C
Samd4	YOR359W
Samd4b	YOR359W
Samd4b	YOR359W
Samd4b	YOR359W
Samd4	YOR359W
Samd4	YOR359W
Samd4	YOR359W
Samd4	YOR359W
Samd4	YOR359W
Samd4	YOR359W
Obox7	YML027W
Obox2	YML027W
Obox2	YML027W
Obox2	YML027W
Obox2	YML027W
Obox1	YML027W
Obox1	YML027W
Obox1	YML027W
Obox1	YML027W
Obox1	YML027W
Obox1	YML027W
Obox5	YML027W
Obox5	YML027W
Obox5	YML027W
Obox6	YML027W
Obox3	YML027W
Obox3	YML027W
Obox3	YML027W
Obox3	YML027W
Obox7	YML027W
Obox7	YML027W
Obox3	YML027W
Obox3	YML027W
Obox3	YML027W
Setd3	YHL039W
Setd3	YPL208W
Gm49673	YPL123C
Rnaset2a	YPL123C
Rnaset2b	YPL123C
Rnaset2b	YPL123C
Rnaset2a	YPL123C
Gm49721	YPL123C
Rnaset2b	YPL123C
Rnaset2b	YPL123C
Rpl10-ps3	YLR075W
Rpl10	YLR075W
Rpl10	YLR075W
Rpl10l	YLR075W
Rpl10	YLR075W
Rpl10	YLR075W
Ube2a	YGL058W
Ube2b	YGL058W
Ube2b	YGL058W
Ube2a	YGL058W
Ube2a	YGL058W
Ube2a	YGL058W
Ube2a	YGL058W
Ube2a	YGL058W
Tspyl1	YNL246W
Tspyl3	YNL246W
Tspyl2	YNL246W
Gm10260	YML026C
Gm10260	YDR450W
Rps18	YML026C
Rps18	YDR450W
Rps18	YML026C
Rps18	YDR450W
Gm11361	YML026C
Gm11361	YDR450W
Prkab2	YNL173C
Prkab2	YHR146W
Prkab2	YDR422C
Prkab1	YER027C
Prkab1	YGL208W
Prkab1	YER027C
Prkab1	YGL208W
Prkab1	YER027C
Prkab1	YGL208W
Prkab1	YER027C
Prkab1	YGL208W
Prkab2	YER027C
Prkab2	YGL208W
Prkab2	YER027C
Prkab2	YGL208W
Brf1	YGR246C
Hint1	YDL125C
Hint1	YDL125C
Hint2	YDL125C
Nfu1	YKL040C
Nfu1	YKL040C
Nfu1	YKL040C
Nfu1	YKL040C
Idh2	YLR174W
Idh2	YNL009W
Idh2	YDL066W
Idh1	YLR174W
Idh1	YNL009W
Idh1	YDL066W
Idh1	YLR174W
Idh1	YNL009W
Idh1	YDL066W
Aifm3	YNR074C
Aifm3	YNR074C
Atp5a1	YBL099W
Atp5a1	YBL099W
Atp5a1	YBL099W
Atp5a1	YBL099W
Chmp4b	YLR025W
Chmp4c	YLR025W
Chmp4c	YLR025W
Gpd1l	YOL059W
Gpd1l	YDL022W
Gpd1l	YOL059W
Gpd1l	YDL022W
Gpd1l	YOL059W
Gpd1l	YDL022W
Gpd1	YOL059W
Gpd1	YDL022W
Gpd1	YOL059W
Gpd1	YDL022W
Rpl18	YNL301C
Rpl18	YOL120C
Rpl18	YNL301C
Rpl18	YOL120C
Rpl18	YNL301C
Rpl18	YOL120C
Rpl18	YNL301C
Rpl18	YOL120C
Tatdn2	YMR262W
Tatdn3	YMR262W
Tatdn3	YMR262W
Tatdn3	YMR262W
Tatdn3	YMR262W
Rhot1	YAL048C
Rhot1	YAL048C
Rhot1	YAL048C
Rhot1	YAL048C
Rhot1	YAL048C
Rhot2	YAL048C
Gm20683	YAL048C
Gm3550	YFR032C-A
Rpl29	YFR032C-A
Rpl29	YFR032C-A
Rpl29	YFR032C-A
Rpl29	YFR032C-A
Rpl29	YFR032C-A
Rpl29	YFR032C-A
Tada2a	YDR448W
Tada2a	YDR448W
Srr	YER086W
Srr	YKL218C
Srr	YER086W
Srr	YKL218C
Srr	YER086W
Srr	YKL218C
Srr	YER086W
Srr	YKL218C
Srr	YER086W
Srr	YKL218C
Srr	YER086W
Srr	YKL218C
Srr	YER086W
Srr	YKL218C
Fpgs	YOR241W
Fpgs	YOR241W
Fpgs	YOR241W
Fpgs	YKL132C
Fpgs	YMR113W
Pam16	YJL104W
Gm9803	YJL104W
Gm9803	YJL104W
Pam16	YJL104W
Mak	YJL106W
Ick	YJL106W
Ick	YJL106W
Ick	YJL106W
Mak	YJL106W
