AT3G09720	CG5589
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	gish
AT2G19470	dco
AT2G19470	dco
AT2G19470	dco
AT2G19470	dco
AT2G19470	dco
AT2G19470	CkIalpha
AT2G19470	CkIalpha
AT2G19470	CkIalpha
AT2G19470	CkIalpha
AT2G19470	CkIalpha
AT2G19470	CkIalpha
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	gish
AT4G08800	dco
AT4G08800	dco
AT4G08800	dco
AT4G08800	dco
AT4G08800	dco
AT4G08800	CkIalpha
AT4G08800	CkIalpha
AT4G08800	CkIalpha
AT4G08800	CkIalpha
AT4G08800	CkIalpha
AT4G08800	CkIalpha
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	gish
AT1G72710	dco
AT1G72710	dco
AT1G72710	dco
AT1G72710	dco
AT1G72710	dco
AT1G72710	CkIalpha
AT1G72710	CkIalpha
AT1G72710	CkIalpha
AT1G72710	CkIalpha
AT1G72710	CkIalpha
AT1G72710	CkIalpha
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	gish
AT4G26100	dco
AT4G26100	dco
AT4G26100	dco
AT4G26100	dco
AT4G26100	dco
AT4G26100	CkIalpha
AT4G26100	CkIalpha
AT4G26100	CkIalpha
AT4G26100	CkIalpha
AT4G26100	CkIalpha
AT4G26100	CkIalpha
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	gish
AT5G57015	dco
AT5G57015	dco
AT5G57015	dco
AT5G57015	dco
AT5G57015	dco
AT5G57015	CkIalpha
AT5G57015	CkIalpha
AT5G57015	CkIalpha
AT5G57015	CkIalpha
AT5G57015	CkIalpha
AT5G57015	CkIalpha
AT3G08720	S6k
AT3G08720	S6k
AT2G29700	Akt1
AT2G29700	Akt1
AT2G29700	Akt1
AT2G29700	Akt1
AT2G29700	Akt1
AT5G05710	Akt1
AT5G05710	Akt1
AT5G05710	Akt1
AT5G05710	Akt1
AT5G05710	Akt1
AT5G53090	CG31235
AT5G53090	CG31235
AT5G53090	CG2064
AT5G53090	CG2065
AT5G53090	CG2065
AT5G53090	CG30495
AT5G53090	CG30495
AT5G53090	CG30491
AT5G53090	CG30491
AT5G53090	CG2070
AT5G53090	CG2070
AT5G53090	CG3842
AT5G53090	CG3842
AT5G53090	CG3842
AT5G53090	CG3842
AT5G53090	CG7675
AT5G53090	CG7675
AT5G53090	CG7675
AT5G53090	CG7675
AT5G53090	CG7675
AT4G27760	CG31235
AT4G27760	CG31235
AT4G27760	CG2064
AT4G27760	CG2065
AT4G27760	CG2065
AT4G27760	CG30495
AT4G27760	CG30495
AT4G27760	CG30491
AT4G27760	CG30491
AT4G27760	CG2070
AT4G27760	CG2070
AT4G27760	CG3842
AT4G27760	CG3842
AT4G27760	CG3842
AT4G27760	CG3842
AT4G27760	CG7675
AT4G27760	CG7675
AT4G27760	CG7675
AT4G27760	CG7675
AT4G27760	CG7675
AT5G53100	CG31235
AT5G53100	CG31235
AT5G53100	CG2064
AT5G53100	CG2065
AT5G53100	CG2065
AT5G53100	CG30495
AT5G53100	CG30495
AT5G53100	CG30491
AT5G53100	CG30491
AT5G53100	CG2070
AT5G53100	CG2070
AT5G53100	CG3842
AT5G53100	CG3842
AT5G53100	CG3842
AT5G53100	CG3842
AT5G53100	CG7675
AT5G53100	CG7675
AT5G53100	CG7675
AT5G53100	CG7675
AT5G53100	CG7675
AT1G03630	Wwox
AT1G03630	Wwox
AT5G42020	Hsc70-3
AT5G42020	Hsc70-3
AT5G42020	Hsc70-3
AT5G42020	Hsc70-3
AT5G42020	Hsc70-3
AT5G28540	Hsc70-3
AT5G28540	Hsc70-3
AT5G28540	Hsc70-3
AT5G28540	Hsc70-3
AT5G28540	Hsc70-3
AT1G09080	Hsc70-3
AT1G09080	Hsc70-3
AT1G09080	Hsc70-3
AT1G09080	Hsc70-3
AT1G09080	Hsc70-3
AT5G02490	Hsp70Ab
AT5G02490	Hsp70Aa
AT5G02490	Hsp70Ba
AT5G02490	Hsp70Bbb
AT5G02490	Hsp70Bb
AT5G02490	Hsp70Bc
AT5G02490	Hsp68
AT5G02490	Hsc70-2
AT5G02490	Hsc70-1
AT5G02490	Hsc70-1
AT5G02490	Hsc70-1
AT5G02490	Hsc70-4
AT5G02490	Hsc70-4
AT5G02490	Hsc70-4
AT5G02490	Hsc70-4
AT5G02490	Hsc70-4
AT5G02490	Hsc70-4
AT5G02490	Hsc70-4
AT5G02500	Hsp70Ab
AT5G02500	Hsp70Aa
AT5G02500	Hsp70Ba
AT5G02500	Hsp70Bbb
AT5G02500	Hsp70Bb
AT5G02500	Hsp70Bc
AT5G02500	Hsp68
AT5G02500	Hsc70-2
AT5G02500	Hsc70-1
AT5G02500	Hsc70-1
AT5G02500	Hsc70-1
AT5G02500	Hsc70-4
AT5G02500	Hsc70-4
AT5G02500	Hsc70-4
AT5G02500	Hsc70-4
AT5G02500	Hsc70-4
AT5G02500	Hsc70-4
AT5G02500	Hsc70-4
AT3G09440	Hsp70Ab
AT3G09440	Hsp70Aa
AT3G09440	Hsp70Ba
AT3G09440	Hsp70Bbb
AT3G09440	Hsp70Bb
AT3G09440	Hsp70Bc
AT3G09440	Hsp68
AT3G09440	Hsc70-2
AT3G09440	Hsc70-1
AT3G09440	Hsc70-1
AT3G09440	Hsc70-1
AT3G09440	Hsc70-4
AT3G09440	Hsc70-4
AT3G09440	Hsc70-4
AT3G09440	Hsc70-4
AT3G09440	Hsc70-4
AT3G09440	Hsc70-4
AT3G09440	Hsc70-4
AT3G12580	Hsp70Ab
AT3G12580	Hsp70Aa
AT3G12580	Hsp70Ba
AT3G12580	Hsp70Bbb
AT3G12580	Hsp70Bb
AT3G12580	Hsp70Bc
AT3G12580	Hsp68
AT3G12580	Hsc70-2
AT3G12580	Hsc70-1
AT3G12580	Hsc70-1
AT3G12580	Hsc70-1
AT3G12580	Hsc70-4
AT3G12580	Hsc70-4
AT3G12580	Hsc70-4
AT3G12580	Hsc70-4
AT3G12580	Hsc70-4
AT3G12580	Hsc70-4
AT3G12580	Hsc70-4
AT1G56410	Hsp70Ab
AT1G56410	Hsp70Aa
AT1G56410	Hsp70Ba
AT1G56410	Hsp70Bbb
AT1G56410	Hsp70Bb
AT1G56410	Hsp70Bc
AT1G56410	Hsp68
AT1G56410	Hsc70-2
AT1G56410	Hsc70-1
AT1G56410	Hsc70-1
AT1G56410	Hsc70-1
AT1G56410	Hsc70-4
AT1G56410	Hsc70-4
AT1G56410	Hsc70-4
AT1G56410	Hsc70-4
AT1G56410	Hsc70-4
AT1G56410	Hsc70-4
AT1G56410	Hsc70-4
AT1G16030	Hsp70Ab
AT1G16030	Hsp70Aa
AT1G16030	Hsp70Ba
AT1G16030	Hsp70Bbb
AT1G16030	Hsp70Bb
AT1G16030	Hsp70Bc
AT1G16030	Hsp68
AT1G16030	Hsc70-2
AT1G16030	Hsc70-1
AT1G16030	Hsc70-1
AT1G16030	Hsc70-1
AT1G16030	Hsc70-4
AT1G16030	Hsc70-4
AT1G16030	Hsc70-4
AT1G16030	Hsc70-4
AT1G16030	Hsc70-4
AT1G16030	Hsc70-4
AT1G16030	Hsc70-4
AT3G13220	w
AT3G13220	E23
AT3G13220	E23
AT3G13220	E23
AT5G06530	w
AT5G06530	E23
AT5G06530	E23
AT5G06530	E23
AT4G27420	w
AT4G27420	E23
AT4G27420	E23
AT4G27420	E23
AT3G25620	w
AT3G25620	E23
AT3G25620	E23
AT3G25620	E23
AT1G31770	w
AT1G31770	E23
AT1G31770	E23
AT1G31770	E23
AT1G71960	w
AT1G71960	E23
AT1G71960	E23
AT1G71960	E23
AT3G21080	CG11069
AT5G13580	CG9664
AT5G13580	CG9664
AT5G13580	CG9664
AT5G13580	CG9664
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG4822
AT5G13580	CG17646
AT5G13580	CG17646
AT5G13580	CG9663
AT5G13580	Atet
AT5G13580	Atet
AT5G13580	Atet
AT5G13580	Atet
AT5G13580	CG31689
AT5G13580	CG31689
AT5G13580	CG31689
AT5G13580	CG31689
AT5G13580	CG31689
AT5G13580	CG31689
AT5G13580	CG31689
AT5G13580	CG31689
AT5G13580	CG3164
AT5G13580	CG3164
AT5G13580	CG3164
AT5G13580	CG3164
AT5G13580	CG5853
AT5G13580	CG5853
AT5G13580	CG5853
AT2G39350	CG9664
AT2G39350	CG9664
AT2G39350	CG9664
AT2G39350	CG9664
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG4822
AT2G39350	CG17646
AT2G39350	CG17646
AT2G39350	CG9663
AT2G39350	Atet
AT2G39350	Atet
AT2G39350	Atet
AT2G39350	Atet
AT2G39350	CG31689
AT2G39350	CG31689
AT2G39350	CG31689
AT2G39350	CG31689
AT2G39350	CG31689
AT2G39350	CG31689
AT2G39350	CG31689
AT2G39350	CG31689
AT2G39350	CG3164
AT2G39350	CG3164
AT2G39350	CG3164
AT2G39350	CG3164
AT2G39350	CG5853
AT2G39350	CG5853
AT2G39350	CG5853
AT3G55090	CG9664
AT3G55090	CG9664
AT3G55090	CG9664
AT3G55090	CG9664
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG4822
AT3G55090	CG17646
AT3G55090	CG17646
AT3G55090	CG9663
AT3G55090	Atet
AT3G55090	Atet
AT3G55090	Atet
AT3G55090	Atet
AT3G55090	CG31689
AT3G55090	CG31689
AT3G55090	CG31689
AT3G55090	CG31689
AT3G55090	CG31689
AT3G55090	CG31689
AT3G55090	CG31689
AT3G55090	CG31689
AT3G55090	CG3164
AT3G55090	CG3164
AT3G55090	CG3164
AT3G55090	CG3164
AT3G55090	CG5853
AT3G55090	CG5853
AT3G55090	CG5853
AT3G53510	CG9664
AT3G53510	CG9664
AT3G53510	CG9664
AT3G53510	CG9664
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG4822
AT3G53510	CG17646
AT3G53510	CG17646
AT3G53510	CG9663
AT3G53510	Atet
AT3G53510	Atet
AT3G53510	Atet
AT3G53510	Atet
AT3G53510	CG31689
AT3G53510	CG31689
AT3G53510	CG31689
AT3G53510	CG31689
AT3G53510	CG31689
AT3G53510	CG31689
AT3G53510	CG31689
AT3G53510	CG31689
AT3G53510	CG3164
AT3G53510	CG3164
AT3G53510	CG3164
AT3G53510	CG3164
AT3G53510	CG5853
AT3G53510	CG5853
AT3G53510	CG5853
AT2G37360	CG9664
AT2G37360	CG9664
AT2G37360	CG9664
AT2G37360	CG9664
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG4822
AT2G37360	CG17646
AT2G37360	CG17646
AT2G37360	CG9663
AT2G37360	Atet
AT2G37360	Atet
AT2G37360	Atet
AT2G37360	Atet
AT2G37360	CG31689
AT2G37360	CG31689
AT2G37360	CG31689
AT2G37360	CG31689
AT2G37360	CG31689
AT2G37360	CG31689
AT2G37360	CG31689
AT2G37360	CG31689
AT2G37360	CG3164
AT2G37360	CG3164
AT2G37360	CG3164
AT2G37360	CG3164
AT2G37360	CG5853
AT2G37360	CG5853
AT2G37360	CG5853
AT3G55100	CG9664
AT3G55100	CG9664
AT3G55100	CG9664
AT3G55100	CG9664
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG4822
AT3G55100	CG17646
AT3G55100	CG17646
AT3G55100	CG9663
AT3G55100	Atet
AT3G55100	Atet
AT3G55100	Atet
AT3G55100	Atet
AT3G55100	CG31689
AT3G55100	CG31689
AT3G55100	CG31689
AT3G55100	CG31689
AT3G55100	CG31689
AT3G55100	CG31689
AT3G55100	CG31689
AT3G55100	CG31689
AT3G55100	CG3164
AT3G55100	CG3164
AT3G55100	CG3164
AT3G55100	CG3164
AT3G55100	CG5853
AT3G55100	CG5853
AT3G55100	CG5853
AT3G55110	CG9664
AT3G55110	CG9664
AT3G55110	CG9664
AT3G55110	CG9664
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG4822
AT3G55110	CG17646
AT3G55110	CG17646
AT3G55110	CG9663
AT3G55110	Atet
AT3G55110	Atet
AT3G55110	Atet
AT3G55110	Atet
AT3G55110	CG31689
AT3G55110	CG31689
AT3G55110	CG31689
AT3G55110	CG31689
AT3G55110	CG31689
AT3G55110	CG31689
AT3G55110	CG31689
AT3G55110	CG31689
AT3G55110	CG3164
AT3G55110	CG3164
AT3G55110	CG3164
AT3G55110	CG3164
AT3G55110	CG5853
AT3G55110	CG5853
AT3G55110	CG5853
AT3G55130	CG9664
AT3G55130	CG9664
AT3G55130	CG9664
AT3G55130	CG9664
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG4822
AT3G55130	CG17646
AT3G55130	CG17646
AT3G55130	CG9663
AT3G55130	Atet
AT3G55130	Atet
AT3G55130	Atet
AT3G55130	Atet
AT3G55130	CG31689
AT3G55130	CG31689
AT3G55130	CG31689
AT3G55130	CG31689
AT3G55130	CG31689
AT3G55130	CG31689
AT3G55130	CG31689
AT3G55130	CG31689
AT3G55130	CG3164
AT3G55130	CG3164
AT3G55130	CG3164
AT3G55130	CG3164
AT3G55130	CG5853
AT3G55130	CG5853
AT3G55130	CG5853
AT2G13610	CG9664
AT2G13610	CG9664
AT2G13610	CG9664
AT2G13610	CG9664
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG4822
AT2G13610	CG17646
AT2G13610	CG17646
AT2G13610	CG9663
AT2G13610	Atet
AT2G13610	Atet
AT2G13610	Atet
AT2G13610	Atet
AT2G13610	CG31689
AT2G13610	CG31689
AT2G13610	CG31689
AT2G13610	CG31689
AT2G13610	CG31689
AT2G13610	CG31689
AT2G13610	CG31689
AT2G13610	CG31689
AT2G13610	CG3164
AT2G13610	CG3164
AT2G13610	CG3164
AT2G13610	CG3164
AT2G13610	CG5853
AT2G13610	CG5853
AT2G13610	CG5853
AT4G25750	CG9664
AT4G25750	CG9664
AT4G25750	CG9664
AT4G25750	CG9664
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG4822
AT4G25750	CG17646
AT4G25750	CG17646
AT4G25750	CG9663
AT4G25750	Atet
AT4G25750	Atet
AT4G25750	Atet
AT4G25750	Atet
AT4G25750	CG31689
AT4G25750	CG31689
AT4G25750	CG31689
AT4G25750	CG31689
AT4G25750	CG31689
AT4G25750	CG31689
AT4G25750	CG31689
AT4G25750	CG31689
AT4G25750	CG3164
AT4G25750	CG3164
AT4G25750	CG3164
AT4G25750	CG3164
AT4G25750	CG5853
AT4G25750	CG5853
AT4G25750	CG5853
AT5G52860	CG9664
AT5G52860	CG9664
AT5G52860	CG9664
AT5G52860	CG9664
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG4822
AT5G52860	CG17646
AT5G52860	CG17646
AT5G52860	CG9663
AT5G52860	Atet
AT5G52860	Atet
AT5G52860	Atet
AT5G52860	Atet
AT5G52860	CG31689
AT5G52860	CG31689
AT5G52860	CG31689
AT5G52860	CG31689
AT5G52860	CG31689
AT5G52860	CG31689
AT5G52860	CG31689
AT5G52860	CG31689
AT5G52860	CG3164
AT5G52860	CG3164
AT5G52860	CG3164
AT5G52860	CG3164
AT5G52860	CG5853
AT5G52860	CG5853
AT5G52860	CG5853
AT5G19410	CG9664
AT5G19410	CG9664
AT5G19410	CG9664
AT5G19410	CG9664
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG4822
AT5G19410	CG17646
AT5G19410	CG17646
AT5G19410	CG9663
AT5G19410	Atet
AT5G19410	Atet
AT5G19410	Atet
AT5G19410	Atet
AT5G19410	CG31689
AT5G19410	CG31689
AT5G19410	CG31689
AT5G19410	CG31689
AT5G19410	CG31689
AT5G19410	CG31689
AT5G19410	CG31689
AT5G19410	CG31689
AT5G19410	CG3164
AT5G19410	CG3164
AT5G19410	CG3164
AT5G19410	CG3164
AT5G19410	CG5853
AT5G19410	CG5853
AT5G19410	CG5853
AT1G53270	CG9664
AT1G53270	CG9664
AT1G53270	CG9664
AT1G53270	CG9664
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG4822
AT1G53270	CG17646
AT1G53270	CG17646
AT1G53270	CG9663
AT1G53270	Atet
AT1G53270	Atet
AT1G53270	Atet
AT1G53270	Atet
AT1G53270	CG31689
AT1G53270	CG31689
AT1G53270	CG31689
AT1G53270	CG31689
AT1G53270	CG31689
AT1G53270	CG31689
AT1G53270	CG31689
AT1G53270	CG31689
AT1G53270	CG3164
AT1G53270	CG3164
AT1G53270	CG3164
AT1G53270	CG3164
AT1G53270	CG5853
AT1G53270	CG5853
AT1G53270	CG5853
AT1G51460	CG9664
AT1G51460	CG9664
AT1G51460	CG9664
AT1G51460	CG9664
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG4822
AT1G51460	CG17646
AT1G51460	CG17646
AT1G51460	CG9663
AT1G51460	Atet
AT1G51460	Atet
AT1G51460	Atet
AT1G51460	Atet
AT1G51460	CG31689
AT1G51460	CG31689
AT1G51460	CG31689
AT1G51460	CG31689
AT1G51460	CG31689
AT1G51460	CG31689
AT1G51460	CG31689
AT1G51460	CG31689
AT1G51460	CG3164
AT1G51460	CG3164
AT1G51460	CG3164
AT1G51460	CG3164
AT1G51460	CG5853
AT1G51460	CG5853
AT1G51460	CG5853
AT1G51500	CG9664
AT1G51500	CG9664
AT1G51500	CG9664
AT1G51500	CG9664
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG4822
AT1G51500	CG17646
AT1G51500	CG17646
AT1G51500	CG9663
AT1G51500	Atet
AT1G51500	Atet
AT1G51500	Atet
AT1G51500	Atet
AT1G51500	CG31689
AT1G51500	CG31689
AT1G51500	CG31689
AT1G51500	CG31689
AT1G51500	CG31689
AT1G51500	CG31689
AT1G51500	CG31689
AT1G51500	CG31689
AT1G51500	CG3164
AT1G51500	CG3164
AT1G51500	CG3164
AT1G51500	CG3164
AT1G51500	CG5853
AT1G51500	CG5853
AT1G51500	CG5853
AT3G21090	CG9664
AT3G21090	CG9664
AT3G21090	CG9664
AT3G21090	CG9664
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG4822
AT3G21090	CG17646
AT3G21090	CG17646
AT3G21090	CG9663
AT3G21090	Atet
AT3G21090	Atet
AT3G21090	Atet
AT3G21090	Atet
AT3G21090	CG31689
AT3G21090	CG31689
AT3G21090	CG31689
AT3G21090	CG31689
AT3G21090	CG31689
AT3G21090	CG31689
AT3G21090	CG31689
AT3G21090	CG31689
AT3G21090	CG3164
AT3G21090	CG3164
AT3G21090	CG3164
AT3G21090	CG3164
AT3G21090	CG5853
AT3G21090	CG5853
AT3G21090	CG5853
AT2G28070	CG9664
AT2G28070	CG9664
AT2G28070	CG9664
AT2G28070	CG9664
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG4822
AT2G28070	CG17646
AT2G28070	CG17646
AT2G28070	CG9663
AT2G28070	Atet
AT2G28070	Atet
AT2G28070	Atet
AT2G28070	Atet
AT2G28070	CG31689
AT2G28070	CG31689
AT2G28070	CG31689
AT2G28070	CG31689
AT2G28070	CG31689
AT2G28070	CG31689
AT2G28070	CG31689
AT2G28070	CG31689
AT2G28070	CG3164
AT2G28070	CG3164
AT2G28070	CG3164
AT2G28070	CG3164
AT2G28070	CG5853
AT2G28070	CG5853
AT2G28070	CG5853
AT1G17840	CG9664
AT1G17840	CG9664
AT1G17840	CG9664
AT1G17840	CG9664
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG4822
AT1G17840	CG17646
AT1G17840	CG17646
AT1G17840	CG9663
AT1G17840	Atet
AT1G17840	Atet
AT1G17840	Atet
AT1G17840	Atet
AT1G17840	CG31689
AT1G17840	CG31689
AT1G17840	CG31689
AT1G17840	CG31689
AT1G17840	CG31689
AT1G17840	CG31689
AT1G17840	CG31689
AT1G17840	CG31689
AT1G17840	CG3164
AT1G17840	CG3164
AT1G17840	CG3164
AT1G17840	CG3164
AT1G17840	CG5853
AT1G17840	CG5853
AT1G17840	CG5853
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT5G44240	CG42321
AT3G18700	CG33298
AT3G18700	CG33298
AT3G18700	CG33298
AT3G18700	CG33298
AT5G04930	ATP8B
AT5G04930	ATP8B
AT5G04930	ATP8B
AT5G04930	ATP8B
AT5G04930	ATP8B
AT5G04930	ATP8B
AT5G04930	ATP8B
AT1G13370	His3:CG33827
AT1G13370	His3:CG33824
AT1G13370	His3:CG33812
AT1G13370	His3:CG33809
AT1G13370	His3:CG31613
AT1G13370	His3:CG33821
AT1G13370	His3:CG33815
AT1G13370	His3:CG33848
AT1G13370	His3:CG33842
AT1G13370	His3:CG33839
AT1G13370	His3:CG33836
AT1G13370	His3:CG33857
AT1G13370	His3:CG33860
AT1G13370	His3:CG33854
AT1G13370	His3:CG33866
AT1G13370	His3:CG33863
AT1G13370	His3:CG33851
AT1G13370	His3:CG33833
AT1G13370	His3:CG33845
AT1G13370	His3:CG33818
AT1G13370	His3:CG33806
AT1G13370	His3:CG33803
AT1G13370	His3:CG33830
AT1G13370	His3.3B
AT1G13370	His3.3B
AT1G13370	His3.3A
AT1G13370	His3.3A
AT1G13370	His3.3A
AT1G13370	His3.3B
AT1G13370	His3.3B
AT1G75600	His3:CG33827
AT1G75600	His3:CG33824
AT1G75600	His3:CG33812
AT1G75600	His3:CG33809
AT1G75600	His3:CG31613
AT1G75600	His3:CG33821
AT1G75600	His3:CG33815
AT1G75600	His3:CG33848
AT1G75600	His3:CG33842
AT1G75600	His3:CG33839
AT1G75600	His3:CG33836
AT1G75600	His3:CG33857
AT1G75600	His3:CG33860
AT1G75600	His3:CG33854
AT1G75600	His3:CG33866
AT1G75600	His3:CG33863
AT1G75600	His3:CG33851
AT1G75600	His3:CG33833
AT1G75600	His3:CG33845
AT1G75600	His3:CG33818
AT1G75600	His3:CG33806
AT1G75600	His3:CG33803
AT1G75600	His3:CG33830
AT1G75600	His3.3B
AT1G75600	His3.3B
AT1G75600	His3.3A
AT1G75600	His3.3A
AT1G75600	His3.3A
AT1G75600	His3.3B
AT1G75600	His3.3B
AT5G10980	His3:CG33827
AT5G10980	His3:CG33824
AT5G10980	His3:CG33812
AT5G10980	His3:CG33809
AT5G10980	His3:CG31613
AT5G10980	His3:CG33821
AT5G10980	His3:CG33815
AT5G10980	His3:CG33848
AT5G10980	His3:CG33842
AT5G10980	His3:CG33839
AT5G10980	His3:CG33836
AT5G10980	His3:CG33857
AT5G10980	His3:CG33860
AT5G10980	His3:CG33854
AT5G10980	His3:CG33866
AT5G10980	His3:CG33863
AT5G10980	His3:CG33851
AT5G10980	His3:CG33833
AT5G10980	His3:CG33845
AT5G10980	His3:CG33818
AT5G10980	His3:CG33806
AT5G10980	His3:CG33803
AT5G10980	His3:CG33830
AT5G10980	His3.3B
AT5G10980	His3.3B
AT5G10980	His3.3A
AT5G10980	His3.3A
AT5G10980	His3.3A
AT5G10980	His3.3B
AT5G10980	His3.3B
AT4G40040	His3:CG33827
AT4G40040	His3:CG33824
AT4G40040	His3:CG33812
AT4G40040	His3:CG33809
AT4G40040	His3:CG31613
AT4G40040	His3:CG33821
AT4G40040	His3:CG33815
AT4G40040	His3:CG33848
AT4G40040	His3:CG33842
AT4G40040	His3:CG33839
AT4G40040	His3:CG33836
AT4G40040	His3:CG33857
AT4G40040	His3:CG33860
AT4G40040	His3:CG33854
AT4G40040	His3:CG33866
AT4G40040	His3:CG33863
AT4G40040	His3:CG33851
AT4G40040	His3:CG33833
AT4G40040	His3:CG33845
AT4G40040	His3:CG33818
AT4G40040	His3:CG33806
AT4G40040	His3:CG33803
AT4G40040	His3:CG33830
AT4G40040	His3.3B
AT4G40040	His3.3B
AT4G40040	His3.3A
AT4G40040	His3.3A
AT4G40040	His3.3A
AT4G40040	His3.3B
AT4G40040	His3.3B
AT4G40030	His3:CG33827
AT4G40030	His3:CG33824
AT4G40030	His3:CG33812
AT4G40030	His3:CG33809
AT4G40030	His3:CG31613
AT4G40030	His3:CG33821
AT4G40030	His3:CG33815
AT4G40030	His3:CG33848
AT4G40030	His3:CG33842
AT4G40030	His3:CG33839
