Ddx52	NCU00919
Fmo5	NCU07821
Fmo5	NCU03755
Fmo5	NCU09456
Fmo5	NCU07821
Fmo5	NCU03755
Fmo5	NCU09456
Fmo5	NCU07821
Fmo5	NCU03755
Gm4846	NCU09456
Gm4846	NCU07821
Gm4846	NCU03755
Gm4847	NCU09456
Gm4847	NCU07821
Gm4847	NCU03755
Fmo9	NCU09456
Fmo9	NCU07821
Fmo9	NCU03755
Fmo9	NCU09456
Fmo9	NCU07821
Fmo9	NCU03755
Fmo2	NCU09456
Fmo2	NCU07821
Fmo2	NCU03755
Fmo2	NCU09456
Fmo2	NCU07821
Fmo2	NCU03755
Fmo6	NCU09456
Fmo6	NCU07821
Fmo6	NCU03755
Fmo3	NCU09456
Fmo3	NCU07821
Fmo3	NCU03755
Fmo1	NCU09456
Fmo1	NCU07821
Fmo1	NCU03755
Fmo1	NCU09456
Fmo1	NCU07821
Fmo1	NCU03755
Fmo1	NCU09456
Fmo1	NCU07821
Fmo1	NCU03755
Fmo1	NCU09456
Fmo1	NCU07821
Fmo1	NCU03755
Fmo1	NCU09456
Fmo1	NCU07821
Fmo1	NCU03755
Fmo4	NCU09456
Fmo4	NCU07821
Fmo4	NCU03755
Fmo4	NCU09456
Fmo4	NCU07821
Fmo4	NCU03755
Fmo4	NCU09456
Fmo4	NCU07821
Fmo4	NCU03755
Fmo6	NCU09456
Fmo6	NCU07821
Fmo6	NCU03755
Fmo4	NCU09456
Fmo4	NCU07821
Fmo4	NCU03755
Gcdh	NCU02291
Gcdh	NCU02291
Acads	NCU06543
Acadsb	NCU06543
Acadsb	NCU06543
Acadsb	NCU06543
Ivd	NCU02126
Acadl	NCU09885
Rps6ka5	NCU03197
Rps6ka2	NCU03197
Rps6ka1	NCU03197
Rps6ka1	NCU03197
Rps6ka1	NCU03197
Rps6ka1	NCU03197
Rps6ka1	NCU03197
Rps6ka1	NCU03197
Rps6ka3	NCU03197
Rps6ka3	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Rps6ka6	NCU03197
Slc7a13	NCU03815
Slc7a9	NCU03815
Slc7a9	NCU03815
Slc7a9	NCU03815
Slc7a6	NCU03815
Slc7a6	NCU03815
Slc7a7	NCU03815
Slc7a7	NCU03815
Slc7a7	NCU03815
Slc7a7	NCU03815
Slc7a10	NCU03815
Slc7a10	NCU03815
Slc7a8	NCU03815
Slc7a11	NCU03815
Slc7a11	NCU03815
Slc7a5	NCU03815
Nvl	NCU01809
Vcp	NCU00018
Pex6	NCU08373
Pex1	NCU08118
Pex1	NCU08118
Pex1	NCU08118
Rnf115	NCU07060
Rnf115	NCU07060
Rnf126	NCU07060
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Rnf181	NCU05314
Rnf181	NCU06815
Impdh2	NCU03117
Impdh1	NCU03117
Impdh1	NCU03117
Impdh1	NCU03117
Impdh1	NCU03117
Impdh1	NCU03117
Impdh1	NCU03117
Impdh1	NCU03117
Impdh2	NCU03117
Impdh2	NCU03117
Prpsap1	NCU01786
Prpsap1	NCU01270
Prpsap1	NCU05254
Prpsap2	NCU01786
Prpsap2	NCU01270
Prpsap2	NCU05254
Prpsap2	NCU01786
Prpsap2	NCU01270
Prpsap2	NCU05254
Prps1l1	NCU06970
Prps2	NCU06970
Prps1l3	NCU06970
Prps1	NCU06970
Snap91	NCU02586
Snap91	NCU02586
Snap91	NCU02586
Snap91	NCU02586
Snap91	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Picalm	NCU02586
Srsf1	NCU07069
Srsf1	NCU07069
Srsf1	NCU07069
Srsf1	NCU07069
Srsf9	NCU07069
Srsf9	NCU07069
Srsf9	NCU07069
Srsf5	NCU07069
Srsf5	NCU07069
Srsf5	NCU07069
Srsf5	NCU07069
Srsf5	NCU07069
Srsf5	NCU07069
Srsf4	NCU07069
Srsf6	NCU07069
Srsf6	NCU07069
Srsf6	NCU07069
Agpat1	NCU00168
Agpat2	NCU00168
Agpat2	NCU00168
Agpat1	NCU00168
Agpat1	NCU00168
Agpat1	NCU00168
Agpat1	NCU00168
Agpat1	NCU00168
Ywhae	NCU02806
Ywhae	NCU03300
Sfn	NCU02806
Sfn	NCU03300
Ywhah	NCU02806
Ywhah	NCU03300
Ywhag	NCU02806
Ywhag	NCU03300
Ywhag	NCU02806
Ywhag	NCU03300
Ywhaz	NCU02806
Ywhaz	NCU03300
Ywhaz	NCU02806
Ywhaz	NCU03300
Ywhaz	NCU02806
Ywhaz	NCU03300
Ywhab	NCU02806
Ywhab	NCU03300
Ywhaq	NCU02806
Ywhaq	NCU03300
Ywhaq	NCU02806
Ywhaq	NCU03300
Atp2b2	NCU05154
Atp2b2	NCU04736
Atp2b2	NCU05154
Atp2b2	NCU04736
Atp2b2	NCU05154
Atp2b2	NCU04736
Atp2b2	NCU05154
Atp2b2	NCU04736
Atp2b2	NCU05154
Atp2b2	NCU04736
Atp2b3	NCU05154
Atp2b3	NCU04736
Atp2b3	NCU05154
Atp2b3	NCU04736
Atp2b3	NCU05154
Atp2b3	NCU04736
Atp2b1	NCU05154
Atp2b1	NCU04736
Atp2b4	NCU05154
Atp2b4	NCU04736
Atp2b4	NCU05154
Atp2b4	NCU04736
Atp2b4	NCU05154
Atp2b4	NCU04736
Atp2b4	NCU05154
Atp2b4	NCU04736
Atp2b4	NCU05154
Atp2b4	NCU04736
Aldh1l1	NCU00378
Aldh1l1	NCU03415
Aldh1l1	NCU00378
Aldh1l1	NCU03415
Aldh1l2	NCU00378
Aldh1l2	NCU03415
Aldh1l2	NCU00378
Aldh1l2	NCU03415
Aldh2	NCU00378
Aldh2	NCU03415
Aldh2	NCU00378
Aldh2	NCU03415
Aldh2	NCU00378
Aldh2	NCU03415
Aldh2	NCU00378
Aldh2	NCU03415
Aldh1b1	NCU00378
Aldh1b1	NCU03415
Aldh1a7	NCU00378
Aldh1a7	NCU03415
Aldh1a1	NCU00378
Aldh1a1	NCU03415
Aldh1a3	NCU00378
Aldh1a3	NCU03415
Aldh1a3	NCU00378
Aldh1a3	NCU03415
Aldh1a2	NCU00378
Aldh1a2	NCU03415
Aldh9a1	NCU07053
Aldh8a1	NCU07053
Hsf4	NCU08512
Hsf4	NCU08512
Hsf4	NCU08512
Hsf1	NCU08512
Hsf1	NCU08512
Hsf1	NCU08512
Hsf1	NCU08512
Hsf1	NCU08512
Hsf1	NCU08512
Hsf1	NCU08512
Hsf1	NCU08512
Hsf2	NCU08512
Hsf2	NCU08512
Hsf1	NCU02413
Csnk2b	NCU05485
Csnk2b	NCU05485
Csnk2b	NCU05485
Csnk2b	NCU05485
Csnk2b	NCU05485
Csnk2b	NCU05485
Csnk2b	NCU05485
Hbs1l	NCU03981
Hbs1l	NCU03981
Gspt1	NCU04790
Gspt1	NCU04790
Gspt2	NCU04790
Gspt2	NCU04790
Eef1a1	NCU02003
Eef1a1	NCU02003
Eef1a1	NCU02003
Eef1a2	NCU02003
Car7	NCU05653
Car7	NCU05653
Car7	NCU05653
Car5a	NCU05653
Car5b	NCU05653
Car13	NCU05653
Car2	NCU05653
Car2	NCU05653
Car3	NCU05653
Car1	NCU05653
Car1	NCU05653
Car1	NCU05653
Car8	NCU05653
Ccna2	NCU01242
Ccna2	NCU02758
Ccna1	NCU01242
Ccna1	NCU02758
Ccna1	NCU01242
Ccna1	NCU02758
Ccna1	NCU01242
Ccna1	NCU02758
Ccna1	NCU01242
Ccna1	NCU02758
Ccnb1	NCU01242
Ccnb1	NCU02758
Ccnb1	NCU01242
Ccnb1	NCU02758
Ccnb1	NCU01242
Ccnb1	NCU02758
Ccnb2	NCU01242
Ccnb2	NCU02758
Ppp2r5c	NCU03786
Ppp2r5c	NCU03786
Ppp2r5c	NCU03786
Ppp2r5c	NCU03786
Ppp2r5d	NCU03786
Ppp2r5d	NCU03786
Ppp2r5b	NCU03786
Ppp2r5b	NCU03786
Ppp2r5a	NCU03786
Ppp2r5e	NCU03786
Ppp2r5e	NCU03786
Ppp1cc	NCU00043
Ppp1cc	NCU00043
Ppp1cc	NCU00043
Ppp1cc	NCU00043
Ppp1cc	NCU00043
Ppp1ca	NCU00043
Ppp1ca	NCU00043
Ppp1cb	NCU00043
Ppp1cb	NCU00043
Vill	NCU00219
Vill	NCU00219
Vill	NCU00219
Vill	NCU00219
Vill	NCU00219
Clcn3	NCU00121
Clcn3	NCU06444
Clcn3	NCU00121
Clcn3	NCU06444
Clcn3	NCU00121
Clcn3	NCU06444
Clcn3	NCU00121
Clcn3	NCU06444
Clcn3	NCU00121
Clcn3	NCU06444
Clcn4	NCU00121
Clcn4	NCU06444
Clcn4	NCU00121
Clcn4	NCU06444
Clcn4	NCU00121
Clcn4	NCU06444
Clcn5	NCU00121
Clcn5	NCU06444
Clcn4	NCU00121
Clcn4	NCU06444
Clcn5	NCU00121
Clcn5	NCU06444
Clcn5	NCU00121
Clcn5	NCU06444
Clcn6	NCU06624
Clcn6	NCU06624
Clcn7	NCU06624
Clcn7	NCU06624
Clcn7	NCU06624
Ggt5	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Ggt1	NCU01753
Gnb5	NCU00440
Gnb5	NCU00440
Gnb5	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Gnb1	NCU00440
Gnb3	NCU00440
Gnb1	NCU00440
Gnb1	NCU00440
Gnb1	NCU00440
Gnb1	NCU00440
Gnb4	NCU00440
Gnb4	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Gnb2	NCU00440
Ppp1r11	NCU01670
Ppp1r11	NCU01670
Ppp1r11	NCU01670
Sirt3	NCU00523
Sirt3	NCU00523
Sirt3	NCU00523
Sirt3	NCU00523
Sirt3	NCU00523
Sirt3	NCU00523
Sirt2	NCU00523
Sirt2	NCU00523
Sirt2	NCU00523
Sirt2	NCU00523
Sirt1	NCU04737
Sirt1	NCU04737
Sirt1	NCU04737
Sirt1	NCU04737
Sirt1	NCU04737
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Hnrnpc	NCU02286
Raly	NCU02286
Raly	NCU02286
Raly	NCU02286
Raly	NCU02286
Raly	NCU02286
Raly	NCU02286
Raly	NCU02286
Ralyl	NCU02286
Ralyl	NCU02286
Hnrnpc	NCU02286
Prkag3	NCU01471
Prkag3	NCU01471
Prkag3	NCU01471
Prkag3	NCU01471
Prkag3	NCU01471
Prkag1	NCU01471
Prkag1	NCU01471
Prkag1	NCU01471
Prkag2	NCU01471
Prkag2	NCU01471
Prkag2	NCU01471
Prkag2	NCU01471
Prkag2	NCU01471
Rhog	NCU02160
Rhog	NCU02160
Rac3	NCU02160
Rac3	NCU02160
Rac1	NCU02160
Rac1	NCU02160
Rac2	NCU02160
Rhou	NCU06454
Cdc42	NCU06454
Cdc42	NCU06454
Tcp11	NCU03466
Uprt	NCU01446
Uckl1	NCU05224
Uckl1	NCU05224
Uckl1	NCU05224
Uckl1	NCU05224
Uckl1	NCU05224
Ppia	NCU00726
Ppia	NCU00726
Ppif	NCU00726
Ppid	NCU03853
Ppib	NCU01200
Ppic	NCU01200
Chil3	NCU03026
Chil3	NCU03209
Chil3	NCU04883
Chil3	NCU04554
Chil1	NCU03026
Chil1	NCU03209
Chil1	NCU04883
Chil1	NCU04554
Chil1	NCU03026
Chil1	NCU03209
Chil1	NCU04883
Chil1	NCU04554
Chil1	NCU03026
Chil1	NCU03209
Chil1	NCU04883
Chil1	NCU04554
Chil1	NCU03026
Chil1	NCU03209
Chil1	NCU04883
Chil1	NCU04554
Chil1	NCU03026
Chil1	NCU03209
Chil1	NCU04883
Chil1	NCU04554
Ovgp1	NCU03026
Ovgp1	NCU03209
Ovgp1	NCU04883
Ovgp1	NCU04554
Ovgp1	NCU03026
Ovgp1	NCU03209
Ovgp1	NCU04883
Ovgp1	NCU04554
Chil5	NCU03026
Chil5	NCU03209
Chil5	NCU04883
Chil5	NCU04554
Chil5	NCU03026
Chil5	NCU03209
Chil5	NCU04883
Chil5	NCU04554
Chil4	NCU03026
Chil4	NCU03209
Chil4	NCU04883
Chil4	NCU04554
Chil3	NCU03026
Chil3	NCU03209
Chil3	NCU04883
Chil3	NCU04554
Chil6	NCU03026
Chil6	NCU03209
Chil6	NCU04883
Chil6	NCU04554
Chia1	NCU03026
Chia1	NCU03209
Chia1	NCU04883
Chia1	NCU04554
Chia1	NCU03026
Chia1	NCU03209
Chia1	NCU04883
Chia1	NCU04554
Chit1	NCU03026
Chit1	NCU03209
Chit1	NCU04883
Chit1	NCU04554
Chit1	NCU03026
Chit1	NCU03209
Chit1	NCU04883
Chit1	NCU04554
Chit1	NCU03026
Chit1	NCU03209
Chit1	NCU04883
Chit1	NCU04554
Pgc	NCU02273
Cym	NCU02273
Pga5	NCU02273
Ctse	NCU02273
Ctse	NCU02273
Txnrd1	NCU03339
Txnrd1	NCU03339
Txnrd1	NCU03339
Txnrd1	NCU03339
Txnrd3	NCU03339
Txnrd3	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Txnrd2	NCU03339
Gsr	NCU03339
Cpb1	NCU07536
Cpa3	NCU07536
Cpa6	NCU07536
Cpa5	NCU07536
Cpa5	NCU07536
Cpa5	NCU07536
Cpa2	NCU07536
Cpa1	NCU07536
Cpa4	NCU07536
Dnah3	NCU06976
Dnah7b	NCU06976
Dnah7c	NCU06976
Dnah7a	NCU06976
Dnah12	NCU06976
Dnah12	NCU06976
Dnah3	NCU06976
Dnah3	NCU06976
Dnah3	NCU06976
Dnah1	NCU06976
Dnah14	NCU06976
Dnah6	NCU06976
Dnah6	NCU06976
Dnah6	NCU06976
Dync2h1	NCU06976
Dync2h1	NCU06976
Dync2h1	NCU06976
Dync1h1	NCU06976
Dync1i2	NCU09142
Dync1i2	NCU09142
Dync1i2	NCU09142
Dync1i2	NCU09142
Dync1i2	NCU09142
Dync1i2	NCU09142
Dync1i2	NCU09142
Dync1i2	NCU09142
Dync1i1	NCU09142
Dync1i1	NCU09142
Dync1i1	NCU09142
Dync1i1	NCU09142
Adh4	NCU06652
Adh4	NCU06652
Adh6b	NCU06652
Adh6b	NCU06652
Adh6a	NCU06652
Adh6a	NCU06652
Adh1	NCU06652
Adh7	NCU06652
Adh5	NCU06652
Clasp1	NCU07693
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf2	NCU01459
Atf2	NCU01345
Atf7	NCU01459
Atf7	NCU01345
Atf7	NCU01459
Atf7	NCU01345
Atf7	NCU01459
Atf7	NCU01345
Atf7	NCU01459
Atf7	NCU01345
Atf7	NCU01459
Atf7	NCU01345
Gm28047	NCU01459
Gm28047	NCU01345
Atf7	NCU01459
Atf7	NCU01345
Creb5	NCU01459
Creb5	NCU01345
Creb5	NCU01459
Creb5	NCU01345
Creb5	NCU01459
Creb5	NCU01345
Atf7	NCU01459
Atf7	NCU01345
Dab2ip	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Syngap1	NCU03852
Rasal2	NCU03852
Rasal2	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Dab2ip	NCU03852
Add1	NCU01072
Add1	NCU01072
Add1	NCU01072
Add1	NCU01072
Add1	NCU01072
Add1	NCU01072
Add3	NCU01072
Add3	NCU01072
Add3	NCU01072
Add2	NCU01072
Add2	NCU01072
Add2	NCU01072
Add2	NCU01072
Add2	NCU01072
Add2	NCU01072
Add2	NCU01072
Add2	NCU01072
Tbce	NCU09139
Tbce	NCU09139
Zdhhc5	NCU02015
Zdhhc9	NCU02015
Zdhhc9	NCU02015
Zdhhc18	NCU02015
Zdhhc14	NCU02015
Slc29a1	NCU00356
Slc29a3	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a1	NCU00356
Slc29a2	NCU00356
Stard9	NCU03715
Kif16b	NCU03715
Kif16b	NCU03715
Kif16b	NCU03715
Kif1c	NCU06733
Kif1b	NCU06733
Kif1c	NCU06733
Kif1c	NCU06733
Kif1c	NCU06733
Kif1c	NCU06733
Kif1a	NCU06733
Kif1a	NCU06733
Kif1a	NCU06733
Kif1a	NCU06733
Kif1a	NCU06733
Kif1b	NCU06733
Kif1b	NCU06733
Kdm5c	NCU01238
Psmc3	NCU04414
Psmc3	NCU04414
Psmc3	NCU04414
Psmc3	NCU04414
Psmc3	NCU04414
Psmc6	NCU07367
Psmc1	NCU01224
Psmc4	NCU02260
Psmc4	NCU02260
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl1a	NCU00579
Osbpl2	NCU00579
Osbpl6	NCU04610
Osbpl6	NCU04610
Ube2dnl2	NCU02289
Ube2dnl2	NCU02636
Ube2dnl2	NCU04513
Ube2dnl1	NCU02289
Ube2dnl1	NCU02636
Ube2dnl1	NCU04513
Ube2d1	NCU02289
Ube2d1	NCU02636
Ube2d1	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d3	NCU02289
Ube2d3	NCU02636
Ube2d3	NCU04513
Ube2d2a	NCU02289
Ube2d2a	NCU02636
Ube2d2a	NCU04513
Ube2d2a	NCU02289
Ube2d2a	NCU02636
Ube2d2a	NCU04513
Ube2d2b	NCU02289
Ube2d2b	NCU02636
Ube2d2b	NCU04513
Gata6	NCU09068
Gata6	NCU07728
Gata6	NCU07728
Gata4	NCU07728
Gata4	NCU07728
Gata4	NCU07728
Gata5	NCU07728
Gata1	NCU07728
Gata3	NCU07728
Gata2	NCU07728
Gata2	NCU07728
Ctbp1	NCU07931
Ctbp1	NCU01078
Ctbp2	NCU07931
Ctbp2	NCU01078
Ctbp2	NCU07931
Ctbp2	NCU01078
Ctbp2	NCU07931
Ctbp2	NCU01078
Ctbp2	NCU07931
Ctbp2	NCU01078
Ctbp1	NCU07931
Ctbp1	NCU01078
Ctbp1	NCU07931
Ctbp1	NCU01078
Ctbp2	NCU07931
Ctbp2	NCU01078
Ctbp1	NCU07931
Ctbp1	NCU01078
Ctbp1	NCU07931
Ctbp1	NCU01078
Ctbp1	NCU07931
Ctbp1	NCU01078
Ctbp1	NCU07931
Ctbp1	NCU01078
Stx19	NCU04244
Stx19	NCU02460
Stx4a	NCU04244
Stx4a	NCU02460
Stx4a	NCU04244
Stx4a	NCU02460
Stx2	NCU04244
Stx2	NCU02460
Stx2	NCU04244
Stx2	NCU02460
Stx2	NCU04244
Stx2	NCU02460
Stx3	NCU04244
Stx3	NCU02460
Stx3	NCU04244
Stx3	NCU02460
Stx3	NCU04244
Stx3	NCU02460
Stx3	NCU04244
Stx3	NCU02460
Stx1b	NCU04244
Stx1b	NCU02460
Stx1b	NCU04244
Stx1b	NCU02460
Stx1a	NCU04244
Stx1a	NCU02460
Stx1a	NCU04244
Stx1a	NCU02460
Stx1a	NCU04244
Stx1a	NCU02460
Stx2	NCU04244
Stx2	NCU02460
Epn1	NCU04783
Epn1	NCU04783
Epn1	NCU04783
Epn2	NCU04783
Epn2	NCU04783
Epn2	NCU04783
Epn2	NCU04783
Epn2	NCU04783
Epn2	NCU04783
Epn2	NCU04783
Epn1	NCU04783
Epn3	NCU04783
Rps9	NCU01949
Rps9	NCU01949
Rps9	NCU01949
Rps9	NCU01949
Rps9	NCU01949
Rps9	NCU01949
Sry	NCU03481
Sry	NCU02326
Sry	NCU09387
Sox2	NCU03481
Sox2	NCU02326
Sox2	NCU09387
Sox1	NCU03481
Sox1	NCU02326
Sox1	NCU09387
Sox3	NCU03481
Sox3	NCU02326
Sox3	NCU09387
Sox21	NCU03481
Sox21	NCU02326
Sox21	NCU09387
Sox14	NCU03481
Sox14	NCU02326
Sox14	NCU09387
Sox14	NCU03481
Sox14	NCU02326
Sox14	NCU09387
Sox15	NCU03481
Sox15	NCU02326
Sox15	NCU09387
Sox4	NCU03481
Sox4	NCU02326
Sox4	NCU09387
Sox12	NCU03481
Sox12	NCU02326
Sox12	NCU09387
Sox12	NCU03481
Sox12	NCU02326
Sox12	NCU09387
Sox11	NCU03481
Sox11	NCU02326
Sox11	NCU09387
Sox18	NCU03481
Sox18	NCU02326
Sox18	NCU09387
Sox8	NCU03481
Sox8	NCU02326
Sox8	NCU09387
Sox8	NCU03481
Sox8	NCU02326
Sox8	NCU09387
Sox8	NCU03481
Sox8	NCU02326
Sox8	NCU09387
Sox10	NCU03481
Sox10	NCU02326
Sox10	NCU09387
Sox10	NCU03481
Sox10	NCU02326
Sox10	NCU09387
Sox10	NCU03481
Sox10	NCU02326
Sox10	NCU09387
Kcnab3	NCU02887
Kcnab2	NCU02887
Kcnab2	NCU02887
Kcnab2	NCU02887
Kcnab2	NCU02887
Kcnab2	NCU02887
Kcnab2	NCU02887
Kcnab1	NCU02887
Tubb6	NCU04054
Tubb1	NCU04054
Tubb3	NCU04054
Tubb2b	NCU04054
Tubb2a	NCU04054
Tubb4b	NCU04054
Tubb4a	NCU04054
Tubb5	NCU04054
Aldh3b3	NCU04013
Aldh3a1	NCU04013
Slc2a5	NCU07169
Slc2a7	NCU07169
Slc2a3	NCU07169
Slc2a1	NCU07169
Slc2a4	NCU07169
Slc2a4	NCU07169
Slc2a4	NCU07169
Slc2a2	NCU07169
Myl4	NCU06617
Myl6	NCU06617
Myl6	NCU06617
Myl6	NCU06617
Myl6	NCU06617
Myl6	NCU06617
Myl6	NCU06617
Myl6b	NCU06617
Myl4	NCU06617
Myl4	NCU06617
Myl4	NCU06617
Myl4	NCU06617
Myl3	NCU06617
Myl3	NCU06617
Myl3	NCU06617
Myl3	NCU06617
Myl1	NCU06617
Myl1	NCU06617
Myl1	NCU06617
Myl1	NCU06617
Myl1	NCU06617
Txn1	NCU00598
Txn1	NCU05731
Txn1	NCU06556
Hnrnpa2b1	NCU17030
Abcb8	NCU04117
Abcb8	NCU04117
Abcb10	NCU04117
Abcb7	NCU05029
Abcb6	NCU00010
Abcb6	NCU03228
Yme1l1	NCU03359
Afg3l1	NCU01479
Afg3l1	NCU01479
Afg3l2	NCU01479
Ppp6c	NCU03436
Ppp6c	NCU03436
Ppp4c	NCU08301
Ppp4c	NCU08301
Ppp4c	NCU08301
Ppp4c	NCU08301
Ppp4c	NCU08301
Ppp2cb	NCU06630
Ppp2ca	NCU06630
G3bp2	NCU07574
G3bp2	NCU07574
G3bp2	NCU07574
G3bp2	NCU07574
G3bp2	NCU07574
G3bp2	NCU07574
G3bp2	NCU07574
G3bp1	NCU07574
Map2k3	NCU00587
Map2k6	NCU00587
Map2k6	NCU00587
Map2k2	NCU04612
Map2k2	NCU04612
Map2k2	NCU04612
Map2k2	NCU04612
Map2k2	NCU04612
Map2k1	NCU04612
Clk1	NCU00230
Clk4	NCU00230
Clk4	NCU00230
Clk4	NCU00230
Clk2	NCU00230
Clk2	NCU00230
Clk2	NCU00230
Clk2	NCU00230
Clk2	NCU00230
Clk3	NCU00230
Clk3	NCU00230
Clk3	NCU00230
Clk2	NCU00230
Stk10	NCU01335
Stk3	NCU01335
Stk3	NCU01335
Stk3	NCU01335
Stk4	NCU01335
Stk25	NCU04096
Stk25	NCU00772
Stk26	NCU04096
Stk26	NCU00772
Stk26	NCU04096
Stk26	NCU00772
Stk24	NCU04096
Stk24	NCU00772
Stk25	NCU04096
Stk25	NCU00772
Nap1l2	NCU01438
Nap1l4	NCU01438
Nap1l4	NCU01438
Nap1l4	NCU01438
Nap1l4	NCU01438
Nap1l1	NCU01438
Nap1l1	NCU01438
Nap1l1	NCU01438
Nap1l1	NCU01438
Nap1l1	NCU01438
Bckdk	NCU16821
Bckdk	NCU16821
Bckdk	NCU16821
Bckdk	NCU16821
Bckdk	NCU16821
Bckdk	NCU16821
Plcb4	NCU01266
Plcb4	NCU01266
Plcb4	NCU01266
Plcb4	NCU01266
Plcb3	NCU01266
Plcb2	NCU01266
Plcb2	NCU01266
Plcb1	NCU01266
Plcb1	NCU01266
Plcb1	NCU01266
Slc47a1	NCU04672
Slc47a1	NCU00755
Slc47a1	NCU07720
Slc47a1	NCU04672
Slc47a1	NCU00755
Slc47a1	NCU07720
Slc47a1	NCU04672
Slc47a1	NCU00755
Slc47a1	NCU07720
Slc47a2	NCU04672
Slc47a2	NCU00755
Slc47a2	NCU07720
Slc47a2	NCU04672
Slc47a2	NCU00755
Slc47a2	NCU07720
Slc44a2	NCU08895
Slc44a5	NCU08895
Slc44a2	NCU08895
Slc44a2	NCU08895
Slc44a2	NCU08895
Slc44a4	NCU08895
Slc44a4	NCU08895
Abcf3	NCU04051
Abcf3	NCU04051
