FBpp0074936 ENSMUSP00000048802
FBpp0080459 ENSMUSP00000007301
FBpp0080459 ENSMUSP00000137731
FBpp0080459 ENSMUSP00000104324
FBpp0080459 ENSMUSP00000080584
FBpp0080459 ENSMUSP00000018632
FBpp0080459 ENSMUSP00000127514
FBpp0080459 ENSMUSP00000018637
FBpp0080459 ENSMUSP00000075147
FBpp0080459 ENSMUSP00000117569
FBpp0080459 ENSMUSP00000019625
FBpp0080459 ENSMUSP00000129544
FBpp0080459 ENSMUSP00000018641
FBpp0080464 ENSMUSP00000154634
FBpp0080464 ENSMUSP00000080538
FBpp0080464 ENSMUSP00000099867
FBpp0080464 ENSMUSP00000126840
FBpp0080464 ENSMUSP00000127539
FBpp0080464 ENSMUSP00000090672
FBpp0080464 ENSMUSP00000131883
FBpp0080464 ENSMUSP00000104329
FBpp0080464 ENSMUSP00000007301
FBpp0080464 ENSMUSP00000137731
FBpp0080464 ENSMUSP00000104324
FBpp0080464 ENSMUSP00000080584
FBpp0080464 ENSMUSP00000018632
FBpp0080464 ENSMUSP00000127514
FBpp0080464 ENSMUSP00000018637
FBpp0080464 ENSMUSP00000075147
FBpp0080464 ENSMUSP00000117569
FBpp0080464 ENSMUSP00000019625
FBpp0080464 ENSMUSP00000129544
FBpp0080464 ENSMUSP00000018641
FBpp0291043 ENSMUSP00000154634
FBpp0291043 ENSMUSP00000080538
FBpp0291043 ENSMUSP00000099867
FBpp0291043 ENSMUSP00000126840
FBpp0291043 ENSMUSP00000127539
FBpp0291043 ENSMUSP00000090672
FBpp0291043 ENSMUSP00000131883
FBpp0291043 ENSMUSP00000104329
FBpp0291043 ENSMUSP00000007301
FBpp0291043 ENSMUSP00000137731
FBpp0291043 ENSMUSP00000104324
FBpp0291043 ENSMUSP00000080584
FBpp0291043 ENSMUSP00000018632
FBpp0291043 ENSMUSP00000127514
FBpp0291043 ENSMUSP00000018637
FBpp0291043 ENSMUSP00000075147
FBpp0291043 ENSMUSP00000117569
FBpp0291043 ENSMUSP00000019625
FBpp0291043 ENSMUSP00000129544
FBpp0291043 ENSMUSP00000018641
FBpp0080454 ENSMUSP00000154634
FBpp0080454 ENSMUSP00000080538
FBpp0080454 ENSMUSP00000099867
FBpp0080454 ENSMUSP00000126840
FBpp0080454 ENSMUSP00000127539
FBpp0080454 ENSMUSP00000090672
FBpp0080454 ENSMUSP00000131883
FBpp0080454 ENSMUSP00000104329
FBpp0080454 ENSMUSP00000007301
FBpp0080454 ENSMUSP00000137731
FBpp0080454 ENSMUSP00000104324
FBpp0080454 ENSMUSP00000080584
FBpp0080454 ENSMUSP00000018632
FBpp0080454 ENSMUSP00000127514
FBpp0080454 ENSMUSP00000018637
FBpp0080454 ENSMUSP00000075147
FBpp0080454 ENSMUSP00000117569
FBpp0080454 ENSMUSP00000019625
FBpp0080454 ENSMUSP00000129544
FBpp0080454 ENSMUSP00000018641
FBpp0080462 ENSMUSP00000154634
FBpp0080462 ENSMUSP00000080538
FBpp0080462 ENSMUSP00000099867
FBpp0080462 ENSMUSP00000126840
FBpp0080462 ENSMUSP00000127539
FBpp0080462 ENSMUSP00000090672
FBpp0080462 ENSMUSP00000131883
FBpp0080462 ENSMUSP00000104329
FBpp0080462 ENSMUSP00000007301
FBpp0080462 ENSMUSP00000137731
FBpp0080462 ENSMUSP00000104324
FBpp0080462 ENSMUSP00000080584
FBpp0080462 ENSMUSP00000018632
FBpp0080462 ENSMUSP00000127514
FBpp0080462 ENSMUSP00000018637
FBpp0080462 ENSMUSP00000075147
FBpp0080462 ENSMUSP00000117569
FBpp0080462 ENSMUSP00000019625
FBpp0080462 ENSMUSP00000129544
FBpp0080462 ENSMUSP00000018641
FBpp0080463 ENSMUSP00000154634
FBpp0080463 ENSMUSP00000080538
FBpp0080463 ENSMUSP00000099867
FBpp0080463 ENSMUSP00000126840
FBpp0080463 ENSMUSP00000127539
FBpp0080463 ENSMUSP00000090672
FBpp0080463 ENSMUSP00000131883
FBpp0080463 ENSMUSP00000104329
FBpp0080463 ENSMUSP00000007301
FBpp0080463 ENSMUSP00000137731
FBpp0080463 ENSMUSP00000104324
FBpp0080463 ENSMUSP00000080584
FBpp0080463 ENSMUSP00000018632
FBpp0080463 ENSMUSP00000127514
FBpp0080463 ENSMUSP00000018637
FBpp0080463 ENSMUSP00000075147
FBpp0080463 ENSMUSP00000117569
FBpp0080463 ENSMUSP00000019625
FBpp0080463 ENSMUSP00000129544
FBpp0080463 ENSMUSP00000018641
FBpp0298830 ENSMUSP00000154634
FBpp0298830 ENSMUSP00000080538
FBpp0298830 ENSMUSP00000099867
FBpp0298830 ENSMUSP00000126840
FBpp0298830 ENSMUSP00000127539
FBpp0298830 ENSMUSP00000090672
FBpp0298830 ENSMUSP00000131883
FBpp0298830 ENSMUSP00000104329
FBpp0298830 ENSMUSP00000007301
FBpp0298830 ENSMUSP00000137731
FBpp0298830 ENSMUSP00000104324
FBpp0298830 ENSMUSP00000080584
FBpp0298830 ENSMUSP00000018632
FBpp0298830 ENSMUSP00000127514
FBpp0298830 ENSMUSP00000018637
FBpp0298830 ENSMUSP00000075147
FBpp0298830 ENSMUSP00000117569
FBpp0298830 ENSMUSP00000019625
FBpp0298830 ENSMUSP00000129544
FBpp0298830 ENSMUSP00000018641
FBpp0080457 ENSMUSP00000154634
FBpp0080457 ENSMUSP00000080538
FBpp0080457 ENSMUSP00000099867
FBpp0080457 ENSMUSP00000126840
FBpp0080457 ENSMUSP00000127539
FBpp0080457 ENSMUSP00000090672
FBpp0080457 ENSMUSP00000131883
FBpp0080457 ENSMUSP00000104329
FBpp0080457 ENSMUSP00000007301
FBpp0080457 ENSMUSP00000137731
FBpp0080457 ENSMUSP00000104324
FBpp0080457 ENSMUSP00000080584
FBpp0080457 ENSMUSP00000018632
FBpp0080457 ENSMUSP00000127514
FBpp0080457 ENSMUSP00000018637
FBpp0080457 ENSMUSP00000075147
FBpp0080457 ENSMUSP00000117569
FBpp0080457 ENSMUSP00000019625
FBpp0080457 ENSMUSP00000129544
FBpp0080457 ENSMUSP00000018641
FBpp0080460 ENSMUSP00000154634
FBpp0080460 ENSMUSP00000080538
FBpp0080460 ENSMUSP00000099867
FBpp0080460 ENSMUSP00000126840
FBpp0080460 ENSMUSP00000127539
FBpp0080460 ENSMUSP00000090672
FBpp0080460 ENSMUSP00000131883
FBpp0080460 ENSMUSP00000104329
FBpp0080460 ENSMUSP00000007301
FBpp0080460 ENSMUSP00000137731
FBpp0080460 ENSMUSP00000104324
FBpp0080460 ENSMUSP00000080584
FBpp0080460 ENSMUSP00000018632
FBpp0080460 ENSMUSP00000127514
FBpp0080460 ENSMUSP00000018637
FBpp0080460 ENSMUSP00000075147
FBpp0080460 ENSMUSP00000117569
FBpp0080460 ENSMUSP00000019625
FBpp0080460 ENSMUSP00000129544
FBpp0080460 ENSMUSP00000018641
FBpp0291728 ENSMUSP00000103531
FBpp0291728 ENSMUSP00000147115
FBpp0291728 ENSMUSP00000103532
FBpp0291728 ENSMUSP00000046059
FBpp0291728 ENSMUSP00000018887
FBpp0291728 ENSMUSP00000090661
FBpp0291728 ENSMUSP00000099671
FBpp0291728 ENSMUSP00000016771
FBpp0291728 ENSMUSP00000155052
FBpp0291728 ENSMUSP00000156021
FBpp0291728 ENSMUSP00000087756
FBpp0291729 ENSMUSP00000103531
FBpp0291729 ENSMUSP00000147115
FBpp0291729 ENSMUSP00000103532
FBpp0291729 ENSMUSP00000046059
FBpp0291729 ENSMUSP00000018887
FBpp0291729 ENSMUSP00000090661
FBpp0291729 ENSMUSP00000099671
FBpp0291729 ENSMUSP00000016771
FBpp0291729 ENSMUSP00000155052
FBpp0291729 ENSMUSP00000156021
FBpp0291729 ENSMUSP00000087756
FBpp0291731 ENSMUSP00000103531
FBpp0291731 ENSMUSP00000147115
FBpp0291731 ENSMUSP00000103532
FBpp0291731 ENSMUSP00000046059
FBpp0291731 ENSMUSP00000018887
FBpp0291731 ENSMUSP00000090661
FBpp0291731 ENSMUSP00000099671
FBpp0291731 ENSMUSP00000016771
FBpp0291731 ENSMUSP00000155052
FBpp0291731 ENSMUSP00000156021
FBpp0291731 ENSMUSP00000087756
FBpp0072306 ENSMUSP00000103531
FBpp0072306 ENSMUSP00000147115
FBpp0072306 ENSMUSP00000103532
FBpp0072306 ENSMUSP00000046059
FBpp0072306 ENSMUSP00000018887
FBpp0072306 ENSMUSP00000090661
FBpp0072306 ENSMUSP00000099671
FBpp0072306 ENSMUSP00000016771
FBpp0072306 ENSMUSP00000155052
FBpp0072306 ENSMUSP00000156021
FBpp0072306 ENSMUSP00000087756
FBpp0072305 ENSMUSP00000103531
FBpp0072305 ENSMUSP00000147115
FBpp0072305 ENSMUSP00000103532
FBpp0072305 ENSMUSP00000046059
FBpp0072305 ENSMUSP00000018887
FBpp0072305 ENSMUSP00000090661
FBpp0072305 ENSMUSP00000099671
FBpp0072305 ENSMUSP00000016771
FBpp0072305 ENSMUSP00000155052
FBpp0072305 ENSMUSP00000156021
FBpp0072305 ENSMUSP00000087756
FBpp0099896 ENSMUSP00000103531
FBpp0099896 ENSMUSP00000147115
FBpp0099896 ENSMUSP00000103532
FBpp0099896 ENSMUSP00000046059
FBpp0099896 ENSMUSP00000018887
FBpp0099896 ENSMUSP00000090661
FBpp0099896 ENSMUSP00000099671
FBpp0099896 ENSMUSP00000016771
FBpp0099896 ENSMUSP00000155052
FBpp0099896 ENSMUSP00000156021
FBpp0099896 ENSMUSP00000087756
FBpp0297531 ENSMUSP00000103531
FBpp0297531 ENSMUSP00000147115
FBpp0297531 ENSMUSP00000103532
FBpp0297531 ENSMUSP00000046059
FBpp0297531 ENSMUSP00000018887
FBpp0297531 ENSMUSP00000090661
FBpp0297531 ENSMUSP00000099671
FBpp0297531 ENSMUSP00000016771
FBpp0297531 ENSMUSP00000155052
FBpp0297531 ENSMUSP00000156021
FBpp0297531 ENSMUSP00000087756
FBpp0291730 ENSMUSP00000103531
FBpp0291730 ENSMUSP00000147115
FBpp0291730 ENSMUSP00000103532
FBpp0291730 ENSMUSP00000046059
FBpp0291730 ENSMUSP00000018887
FBpp0291730 ENSMUSP00000090661
FBpp0291730 ENSMUSP00000099671
FBpp0291730 ENSMUSP00000016771
FBpp0291730 ENSMUSP00000155052
FBpp0291730 ENSMUSP00000156021
FBpp0291730 ENSMUSP00000087756
FBpp0099894 ENSMUSP00000103531
FBpp0099894 ENSMUSP00000147115
FBpp0099894 ENSMUSP00000103532
FBpp0099894 ENSMUSP00000046059
FBpp0099894 ENSMUSP00000018887
FBpp0099894 ENSMUSP00000090661
FBpp0099894 ENSMUSP00000099671
FBpp0099894 ENSMUSP00000016771
FBpp0099894 ENSMUSP00000155052
FBpp0099894 ENSMUSP00000156021
FBpp0099894 ENSMUSP00000087756
FBpp0289115 ENSMUSP00000147741
FBpp0289115 ENSMUSP00000123240
FBpp0300573 ENSMUSP00000147741
FBpp0300573 ENSMUSP00000123240
FBpp0300575 ENSMUSP00000147741
FBpp0300575 ENSMUSP00000123240
FBpp0077804 ENSMUSP00000147741
FBpp0077804 ENSMUSP00000123240
FBpp0300574 ENSMUSP00000147741
FBpp0300574 ENSMUSP00000123240
FBpp0077803 ENSMUSP00000147741
FBpp0077803 ENSMUSP00000123240
FBpp0304044 ENSMUSP00000126352
FBpp0304044 ENSMUSP00000134091
FBpp0304044 ENSMUSP00000024627
FBpp0077358 ENSMUSP00000126352
FBpp0077358 ENSMUSP00000134091
FBpp0077358 ENSMUSP00000024627
FBpp0297122 ENSMUSP00000126352
FBpp0297122 ENSMUSP00000134091
FBpp0297122 ENSMUSP00000024627
FBpp0079496 ENSMUSP00000031984
FBpp0086956 ENSMUSP00000076769
FBpp0086956 ENSMUSP00000135570
FBpp0086956 ENSMUSP00000114296
FBpp0086956 ENSMUSP00000086366
FBpp0086956 ENSMUSP00000099138
FBpp0086956 ENSMUSP00000044361
FBpp0086955 ENSMUSP00000076769
FBpp0086955 ENSMUSP00000135570
FBpp0086955 ENSMUSP00000114296
FBpp0086955 ENSMUSP00000086366
FBpp0086955 ENSMUSP00000099138
FBpp0086955 ENSMUSP00000044361
FBpp0086954 ENSMUSP00000076769
FBpp0086954 ENSMUSP00000135570
FBpp0086954 ENSMUSP00000114296
FBpp0086954 ENSMUSP00000086366
FBpp0086954 ENSMUSP00000099138
FBpp0086954 ENSMUSP00000044361
FBpp0303193 ENSMUSP00000133535
FBpp0303193 ENSMUSP00000096547
FBpp0303193 ENSMUSP00000097135
FBpp0303193 ENSMUSP00000135784
FBpp0303193 ENSMUSP00000025862
FBpp0303193 ENSMUSP00000135017
FBpp0303193 ENSMUSP00000034707
FBpp0303193 ENSMUSP00000133922
FBpp0075281 ENSMUSP00000133535
FBpp0075281 ENSMUSP00000096547
FBpp0075281 ENSMUSP00000097135
FBpp0075281 ENSMUSP00000135784
FBpp0075281 ENSMUSP00000025862
FBpp0075281 ENSMUSP00000135017
FBpp0075281 ENSMUSP00000034707
FBpp0075281 ENSMUSP00000133922
FBpp0075280 ENSMUSP00000133535
FBpp0075280 ENSMUSP00000096547
FBpp0075280 ENSMUSP00000097135
FBpp0075280 ENSMUSP00000135784
FBpp0075280 ENSMUSP00000025862
FBpp0075280 ENSMUSP00000135017
FBpp0075280 ENSMUSP00000034707
FBpp0075280 ENSMUSP00000133922
FBpp0075279 ENSMUSP00000133535
FBpp0075279 ENSMUSP00000096547
FBpp0075279 ENSMUSP00000097135
FBpp0075279 ENSMUSP00000135784
FBpp0075279 ENSMUSP00000025862
FBpp0075279 ENSMUSP00000135017
FBpp0075279 ENSMUSP00000034707
FBpp0075279 ENSMUSP00000133922
FBpp0075278 ENSMUSP00000133535
FBpp0075278 ENSMUSP00000096547
FBpp0075278 ENSMUSP00000097135
FBpp0075278 ENSMUSP00000135784
FBpp0075278 ENSMUSP00000025862
FBpp0075278 ENSMUSP00000135017
FBpp0075278 ENSMUSP00000034707
FBpp0075278 ENSMUSP00000133922
FBpp0305757 ENSMUSP00000133535
FBpp0305757 ENSMUSP00000096547
FBpp0305757 ENSMUSP00000097135
FBpp0305757 ENSMUSP00000135784
FBpp0305757 ENSMUSP00000025862
FBpp0305757 ENSMUSP00000135017
FBpp0305757 ENSMUSP00000034707
FBpp0305757 ENSMUSP00000133922
FBpp0309803 ENSMUSP00000067662
FBpp0309803 ENSMUSP00000043467
FBpp0110508 ENSMUSP00000067662
FBpp0110508 ENSMUSP00000043467
FBpp0110515 ENSMUSP00000067662
FBpp0110515 ENSMUSP00000043467
FBpp0352248 ENSMUSP00000067662
FBpp0352248 ENSMUSP00000043467
FBpp0110528 ENSMUSP00000067662
FBpp0110528 ENSMUSP00000043467
FBpp0071206 ENSMUSP00000067662
FBpp0071206 ENSMUSP00000043467
FBpp0297622 ENSMUSP00000067662
FBpp0297622 ENSMUSP00000043467
FBpp0291423 ENSMUSP00000067662
FBpp0291423 ENSMUSP00000043467
FBpp0073324 ENSMUSP00000067662
FBpp0073324 ENSMUSP00000043467
FBpp0078385 ENSMUSP00000129115
FBpp0078385 ENSMUSP00000022820
FBpp0307202 ENSMUSP00000129115
FBpp0307202 ENSMUSP00000022820
FBpp0078356 ENSMUSP00000129115
FBpp0078356 ENSMUSP00000022820
FBpp0078357 ENSMUSP00000129115
FBpp0078357 ENSMUSP00000022820
FBpp0078386 ENSMUSP00000129115
FBpp0078386 ENSMUSP00000022820
FBpp0070179 ENSMUSP00000129115
FBpp0070179 ENSMUSP00000022820
FBpp0070533 ENSMUSP00000034058
FBpp0070533 ENSMUSP00000133546
FBpp0070533 ENSMUSP00000038069
FBpp0304769 ENSMUSP00000034058
FBpp0304769 ENSMUSP00000133546
FBpp0304769 ENSMUSP00000038069
FBpp0070371 ENSMUSP00000112174
FBpp0070371 ENSMUSP00000092966
FBpp0311678 ENSMUSP00000112174
FBpp0311678 ENSMUSP00000092966
FBpp0301778 ENSMUSP00000112174
FBpp0301778 ENSMUSP00000092966
FBpp0070410 ENSMUSP00000112174
FBpp0070410 ENSMUSP00000092966
FBpp0070372 ENSMUSP00000112174
FBpp0070372 ENSMUSP00000092966
FBpp0304450 ENSMUSP00000112174
FBpp0304450 ENSMUSP00000092966
FBpp0076543 ENSMUSP00000112174
FBpp0076543 ENSMUSP00000092966
FBpp0079095 ENSMUSP00000112174
FBpp0079095 ENSMUSP00000092966
FBpp0072837 ENSMUSP00000112174
FBpp0072837 ENSMUSP00000092966
FBpp0070411 ENSMUSP00000112174
FBpp0070411 ENSMUSP00000092966
FBpp0070412 ENSMUSP00000112174
FBpp0070412 ENSMUSP00000092966
FBpp0087825 ENSMUSP00000112174
FBpp0087825 ENSMUSP00000092966
FBpp0087824 ENSMUSP00000112174
FBpp0087824 ENSMUSP00000092966
FBpp0308387 ENSMUSP00000112174
FBpp0308387 ENSMUSP00000092966
FBpp0079515 ENSMUSP00000112174
FBpp0079515 ENSMUSP00000092966
FBpp0073845 ENSMUSP00000112174
FBpp0073845 ENSMUSP00000092966
FBpp0070094 ENSMUSP00000112174
FBpp0070094 ENSMUSP00000092966
FBpp0073352 ENSMUSP00000112174
FBpp0073352 ENSMUSP00000092966
FBpp0312025 ENSMUSP00000112174
FBpp0312025 ENSMUSP00000092966
FBpp0085074 ENSMUSP00000112174
FBpp0085074 ENSMUSP00000092966
FBpp0113050 ENSMUSP00000112174
FBpp0113050 ENSMUSP00000092966
FBpp0078703 ENSMUSP00000129536
FBpp0078703 ENSMUSP00000157311
FBpp0078703 ENSMUSP00000008801
FBpp0078703 ENSMUSP00000129264
FBpp0078703 ENSMUSP00000136139
FBpp0078703 ENSMUSP00000157036
FBpp0078703 ENSMUSP00000157006
FBpp0078703 ENSMUSP00000050478
FBpp0078703 ENSMUSP00000003416
FBpp0078703 ENSMUSP00000131058
FBpp0078703 ENSMUSP00000076827
FBpp0078703 ENSMUSP00000123282
FBpp0078703 ENSMUSP00000074733
FBpp0078703 ENSMUSP00000157023
FBpp0078703 ENSMUSP00000129514
FBpp0078703 ENSMUSP00000003413
FBpp0078703 ENSMUSP00000003574
FBpp0078703 ENSMUSP00000148315
FBpp0078703 ENSMUSP00000059545
FBpp0078703 ENSMUSP00000102155
FBpp0078703 ENSMUSP00000139717
FBpp0078703 ENSMUSP00000092487
FBpp0078703 ENSMUSP00000081370
FBpp0078703 ENSMUSP00000140857
FBpp0078703 ENSMUSP00000030487
FBpp0078703 ENSMUSP00000099768
FBpp0078701 ENSMUSP00000129536
FBpp0078701 ENSMUSP00000157311
FBpp0078701 ENSMUSP00000008801
FBpp0078701 ENSMUSP00000129264
FBpp0078701 ENSMUSP00000136139
FBpp0078701 ENSMUSP00000157036
FBpp0078701 ENSMUSP00000157006
FBpp0078701 ENSMUSP00000050478
FBpp0078701 ENSMUSP00000003416
FBpp0078701 ENSMUSP00000131058
FBpp0078701 ENSMUSP00000076827
FBpp0078701 ENSMUSP00000123282
FBpp0078701 ENSMUSP00000074733
FBpp0078701 ENSMUSP00000157023
FBpp0078701 ENSMUSP00000129514
FBpp0078701 ENSMUSP00000003413
FBpp0078701 ENSMUSP00000003574
FBpp0078701 ENSMUSP00000148315
FBpp0078701 ENSMUSP00000059545
FBpp0078701 ENSMUSP00000102155
FBpp0078701 ENSMUSP00000139717
FBpp0078701 ENSMUSP00000092487
FBpp0078701 ENSMUSP00000081370
FBpp0078701 ENSMUSP00000140857
FBpp0078701 ENSMUSP00000030487
FBpp0078701 ENSMUSP00000099768
FBpp0289683 ENSMUSP00000129536
FBpp0289683 ENSMUSP00000157311
FBpp0289683 ENSMUSP00000008801
FBpp0289683 ENSMUSP00000129264
FBpp0289683 ENSMUSP00000136139
FBpp0289683 ENSMUSP00000157036
FBpp0289683 ENSMUSP00000157006
FBpp0289683 ENSMUSP00000050478
FBpp0289683 ENSMUSP00000003416
FBpp0289683 ENSMUSP00000131058
FBpp0289683 ENSMUSP00000076827
FBpp0289683 ENSMUSP00000123282
FBpp0289683 ENSMUSP00000074733
FBpp0289683 ENSMUSP00000157023
FBpp0289683 ENSMUSP00000129514
FBpp0289683 ENSMUSP00000003413
FBpp0289683 ENSMUSP00000003574
FBpp0289683 ENSMUSP00000148315
FBpp0289683 ENSMUSP00000059545
FBpp0289683 ENSMUSP00000102155
FBpp0289683 ENSMUSP00000139717
FBpp0289683 ENSMUSP00000092487
FBpp0289683 ENSMUSP00000081370
FBpp0289683 ENSMUSP00000140857
FBpp0289683 ENSMUSP00000030487
FBpp0289683 ENSMUSP00000099768
FBpp0087672 ENSMUSP00000129536
FBpp0087672 ENSMUSP00000157311
FBpp0087672 ENSMUSP00000008801
FBpp0087672 ENSMUSP00000129264
FBpp0087672 ENSMUSP00000136139
FBpp0087672 ENSMUSP00000157036
FBpp0087672 ENSMUSP00000157006
FBpp0087672 ENSMUSP00000050478
FBpp0087672 ENSMUSP00000003416
FBpp0087672 ENSMUSP00000131058
FBpp0087672 ENSMUSP00000076827
FBpp0087672 ENSMUSP00000123282
FBpp0087672 ENSMUSP00000074733
FBpp0087672 ENSMUSP00000157023
FBpp0087672 ENSMUSP00000129514
FBpp0087672 ENSMUSP00000003413
FBpp0087672 ENSMUSP00000003574
FBpp0087672 ENSMUSP00000148315
FBpp0087672 ENSMUSP00000059545
FBpp0087672 ENSMUSP00000102155
FBpp0087672 ENSMUSP00000139717
FBpp0087672 ENSMUSP00000092487
FBpp0087672 ENSMUSP00000081370
FBpp0087672 ENSMUSP00000140857
FBpp0087672 ENSMUSP00000030487
FBpp0087672 ENSMUSP00000099768
FBpp0087674 ENSMUSP00000129536
FBpp0087674 ENSMUSP00000157311
FBpp0087674 ENSMUSP00000008801
FBpp0087674 ENSMUSP00000129264
FBpp0087674 ENSMUSP00000136139
FBpp0087674 ENSMUSP00000157036
FBpp0087674 ENSMUSP00000157006
FBpp0087674 ENSMUSP00000050478
FBpp0087674 ENSMUSP00000003416
FBpp0087674 ENSMUSP00000131058
FBpp0087674 ENSMUSP00000076827
FBpp0087674 ENSMUSP00000123282
FBpp0087674 ENSMUSP00000074733
FBpp0087674 ENSMUSP00000157023
FBpp0087674 ENSMUSP00000129514
FBpp0087674 ENSMUSP00000003413
FBpp0087674 ENSMUSP00000003574
FBpp0087674 ENSMUSP00000148315
FBpp0087674 ENSMUSP00000059545
FBpp0087674 ENSMUSP00000102155
FBpp0087674 ENSMUSP00000139717
FBpp0087674 ENSMUSP00000092487
FBpp0087674 ENSMUSP00000081370
FBpp0087674 ENSMUSP00000140857
FBpp0087674 ENSMUSP00000030487
FBpp0087674 ENSMUSP00000099768
FBpp0087673 ENSMUSP00000129536
FBpp0087673 ENSMUSP00000157311
FBpp0087673 ENSMUSP00000008801
FBpp0087673 ENSMUSP00000129264
FBpp0087673 ENSMUSP00000136139
FBpp0087673 ENSMUSP00000157036
FBpp0087673 ENSMUSP00000157006
FBpp0087673 ENSMUSP00000050478
FBpp0087673 ENSMUSP00000003416
FBpp0087673 ENSMUSP00000131058
FBpp0087673 ENSMUSP00000076827
FBpp0087673 ENSMUSP00000123282
FBpp0087673 ENSMUSP00000074733
FBpp0087673 ENSMUSP00000157023
FBpp0087673 ENSMUSP00000129514
FBpp0087673 ENSMUSP00000003413
FBpp0087673 ENSMUSP00000003574
FBpp0087673 ENSMUSP00000148315
FBpp0087673 ENSMUSP00000059545
FBpp0087673 ENSMUSP00000102155
FBpp0087673 ENSMUSP00000139717
FBpp0087673 ENSMUSP00000092487
FBpp0087673 ENSMUSP00000081370
FBpp0087673 ENSMUSP00000140857
FBpp0087673 ENSMUSP00000030487
FBpp0087673 ENSMUSP00000099768
FBpp0079565 ENSMUSP00000149620
FBpp0079565 ENSMUSP00000128421
FBpp0079566 ENSMUSP00000149620
FBpp0079566 ENSMUSP00000128421
FBpp0081324 ENSMUSP00000101860
FBpp0081324 ENSMUSP00000145166
FBpp0081324 ENSMUSP00000144809
FBpp0081324 ENSMUSP00000133154
FBpp0081324 ENSMUSP00000145194
FBpp0081324 ENSMUSP00000026667
FBpp0303628 ENSMUSP00000110998
FBpp0303628 ENSMUSP00000156170
FBpp0303628 ENSMUSP00000090876
FBpp0303628 ENSMUSP00000115649
FBpp0303628 ENSMUSP00000140809
FBpp0303628 ENSMUSP00000023599
FBpp0303628 ENSMUSP00000127030
FBpp0303628 ENSMUSP00000127034
FBpp0078809 ENSMUSP00000110998
FBpp0078809 ENSMUSP00000156170
FBpp0078809 ENSMUSP00000090876
FBpp0078809 ENSMUSP00000115649
FBpp0078809 ENSMUSP00000140809
FBpp0078809 ENSMUSP00000023599
FBpp0078809 ENSMUSP00000127030
FBpp0078809 ENSMUSP00000127034
FBpp0297911 ENSMUSP00000110998
FBpp0297911 ENSMUSP00000156170
FBpp0297911 ENSMUSP00000090876
FBpp0297911 ENSMUSP00000115649
FBpp0297911 ENSMUSP00000140809
FBpp0297911 ENSMUSP00000023599
FBpp0297911 ENSMUSP00000127030
FBpp0297911 ENSMUSP00000127034
FBpp0078807 ENSMUSP00000110998
FBpp0078807 ENSMUSP00000156170
FBpp0078807 ENSMUSP00000090876
FBpp0078807 ENSMUSP00000115649
FBpp0078807 ENSMUSP00000140809
FBpp0078807 ENSMUSP00000023599
FBpp0078807 ENSMUSP00000127030
FBpp0078807 ENSMUSP00000127034
FBpp0078808 ENSMUSP00000110998
FBpp0078808 ENSMUSP00000156170
FBpp0078808 ENSMUSP00000090876
FBpp0078808 ENSMUSP00000115649
FBpp0078808 ENSMUSP00000140809
FBpp0078808 ENSMUSP00000023599
FBpp0078808 ENSMUSP00000127030
FBpp0078808 ENSMUSP00000127034
FBpp0078806 ENSMUSP00000110998
FBpp0078806 ENSMUSP00000156170
FBpp0078806 ENSMUSP00000090876
FBpp0078806 ENSMUSP00000115649
FBpp0078806 ENSMUSP00000140809
FBpp0078806 ENSMUSP00000023599
FBpp0078806 ENSMUSP00000127030
FBpp0078806 ENSMUSP00000127034
FBpp0112438 ENSMUSP00000038551
FBpp0112438 ENSMUSP00000066806
FBpp0112438 ENSMUSP00000047898
FBpp0112438 ENSMUSP00000034612
FBpp0304168 ENSMUSP00000038551
FBpp0304168 ENSMUSP00000066806
FBpp0304168 ENSMUSP00000047898
FBpp0304168 ENSMUSP00000034612
FBpp0304166 ENSMUSP00000038551
FBpp0304166 ENSMUSP00000066806
FBpp0304166 ENSMUSP00000047898
FBpp0304166 ENSMUSP00000034612
FBpp0304167 ENSMUSP00000038551
FBpp0304167 ENSMUSP00000066806
FBpp0304167 ENSMUSP00000047898
FBpp0304167 ENSMUSP00000034612
FBpp0099736 ENSMUSP00000070259
FBpp0099736 ENSMUSP00000082560
FBpp0099736 ENSMUSP00000078706
FBpp0099736 ENSMUSP00000145938
FBpp0099736 ENSMUSP00000145724
FBpp0099736 ENSMUSP00000113160
FBpp0099736 ENSMUSP00000146047
FBpp0099736 ENSMUSP00000145947
FBpp0099736 ENSMUSP00000034949
FBpp0099736 ENSMUSP00000145887
FBpp0082718 ENSMUSP00000070259
FBpp0082718 ENSMUSP00000082560
FBpp0082718 ENSMUSP00000078706
FBpp0082718 ENSMUSP00000145938
FBpp0082718 ENSMUSP00000145724
FBpp0082718 ENSMUSP00000113160
FBpp0082718 ENSMUSP00000146047
FBpp0082718 ENSMUSP00000145947
FBpp0082718 ENSMUSP00000034949
FBpp0082718 ENSMUSP00000145887
FBpp0303074 ENSMUSP00000070259
FBpp0303074 ENSMUSP00000082560
FBpp0303074 ENSMUSP00000078706
FBpp0303074 ENSMUSP00000145938
FBpp0303074 ENSMUSP00000145724
FBpp0303074 ENSMUSP00000113160
FBpp0303074 ENSMUSP00000146047
FBpp0303074 ENSMUSP00000145947
FBpp0303074 ENSMUSP00000034949
FBpp0303074 ENSMUSP00000145887
FBpp0082715 ENSMUSP00000070259
FBpp0082715 ENSMUSP00000082560
