Orthogroup	arabidopsis	neurospora
OG0003341	AT3G45950.1, AT1G65660.1, AT4G37120.1	EAA34998
OG0003343	AT1G66680.1	EAA26936
OG0003345	AT1G68990.2, AT5G15700.2, AT2G24120.1	EAA33334
OG0003346	AT3G27830.1, AT3G27850.1, AT3G27840.1, AT4G37660.1, AT3G06040.1, AT2G03130.1, AT1G70190.1, AT4G36420.1	EAA28124
OG0003347	AT1G71220.3	EAA30235
OG0003349	AT1G71840.1	EAA35835
OG0003351	AT1G79900.1	EAA30677
OG0003353	AT1G80070.1, AT4G38780.1	EAA33717
OG0003354	AT5G35590.1, AT2G05840.1	EAA28671
OG0003355	ATMG00285.1	AGG15990
OG0003355	AT2G07689.1	AGG15995
OG0003356	AT2G11000.1	EAA26884
OG0003357	AT2G13440.1	EAA26953
OG0003358	AT4G34450.1, AT2G16200.2	EAA35621
OG0003359	AT2G16360.1, AT4G34555.1, AT4G39200.1, AT2G21580.1	EAA33995
OG0003360	AT3G51090.1, AT2G16460.1	EAA35862
OG0003362	AT4G36800.1, AT2G18600.1	EAA32101
OG0003363	AT2G20635.1	ESA44171
OG0003364	AT2G20930.1	ESA42260
OG0003365	AT4G38930.2, AT2G21270.3, AT2G29070.2	EAA34094
OG0003367	AT2G22425.1, AT4G40042.1	EDO65123
OG0003368	AT5G09470.1, AT4G24570.1, AT2G22500.1, AT5G19760.1	ESA42143
OG0003369	AT2G22690.1, AT4G37880.1, AT5G09630.1	EAA35578
OG0003370	AT2G23930.1, AT3G11500.1	EAA29411
OG0003371	AT2G24490.1, AT3G02920.1	EAA32731
OG0003372	AT3G02190.1, AT4G31985.1, AT2G25210.1	EAA29782
OG0003373	AT3G60910.1, AT3G17365.2, AT5G04610.1	EAA36363
OG0003375	AT2G34570.1	ESA43976
OG0003376	AT2G35040.1	EAA34818
OG0003378	AT2G36305.1	ESA43195
OG0003379	AT3G59980.1, AT2G40660.1	EAA33333
OG0003382	AT2G44195.1, AT2G44200.1	EAA36496
OG0003383	AT2G44660.1	EAA27440
OG0003384	AT3G05327.1, AT3G63120.1, AT3G60550.1, AT2G45080.1, AT3G21870.1, AT2G44740.1, AT5G61650.1, AT5G07450.1	EAA27925, EAA26857, EAA28904
OG0003385	AT2G47610.1, AT3G62870.1	EAA30992
OG0003386	AT3G02680.1	EAA30576
OG0003387	AT4G32900.2	EAA27714
OG0003388	AT3G03100.1	ESA42502
OG0003389	AT3G04480.1	EAA36207
OG0003390	AT3G04600.1	EAA31666
OG0003391	AT5G39930.1, AT3G04680.1, AT5G39920.1	EAA33340
OG0003392	AT3G04820.1	EAA28083
OG0003393	AT3G06110.2	EAA27476
OG0003394	AT3G07080.1, AT4G32140.1	EAA32250
OG0003395	AT3G22845.1, AT3G07680.1	EAA31953, EAA36006
OG0003396	AT3G08980.1	ESA42886
OG0003398	AT3G11450.1, AT5G06110.1	EAA36159
OG0003399	AT3G11710.1	EAA28399
OG0003399	AT3G13490.1	ESA44224
OG0003400	AT3G44200.1, AT3G63280.4, AT3G20860.1, AT3G12200.2	EAA36051
OG0003401	AT3G12210.2	ESA43929
OG0003402	AT3G12480.1, AT5G19490.1	EAA26539
OG0003405	AT3G20740.1	EAA32835
OG0003406	AT3G22590.1	ESA42870
OG0003407	AT3G56150.1, AT3G22860.1	EAA33716
OG0003408	AT3G25100.1	EAA28219
OG0003409	AT5G65165.1, AT3G27380.1, AT5G40650.1	ESA44215
OG0003410	AT3G27430.2, AT5G40580.1	EAA34801
OG0003412	AT3G28700.1	EAA27170
OG0003413	AT4G32640.1, AT3G44340.1	EAA28841
OG0003414	AT5G62410.1, AT3G47460.2	EAA33085
OG0003416	AT5G52240.1, AT3G48890.1	EAA32904
OG0003417	AT5G41970.1, AT3G49320.1	EAA26616
OG0003418	AT3G51260.1, AT5G66140.1	ESA43167
OG0003419	AT3G51800.2	ESA43374
OG0003422	AT3G57090.1, AT5G12390.1	ESA43065
OG0003423	AT3G61140.1	EAA27434
OG0003424	AT5G26710.1	EAA29596
OG0003425	AT3G63480.1	ESA43571, EAA35196
OG0003426	AT4G02580.1	EAA32299
OG0003428	AT4G04870.1	ESA43279
OG0003429	AT4G10790.1	EAA34876
OG0003430	AT4G11970.1	EAA34539
OG0003431	AT4G14570.1, AT5G36210.1	ESA44095
OG0003432	AT4G17190.1, AT5G47770.1	EAA32305
OG0003433	AT4G17910.4	ESA44236
OG0003434	AT4G19003.1	EAA28301
OG0003435	AT4G21150.1	EDO65281
OG0003436	AT4G22350.2, AT4G22285.1, AT4G22410.1	EAA29530
OG0003438	AT4G27040.1	EAA33868
OG0003439	AT5G53540.1, AT4G27680.1	EAA34214, EAA33422
OG0003445	AT5G06580.1	EAA30433, EAA35013, EAA34585
OG0003447	AT5G09260.1, AT5G63880.2	EDO65068
OG0003448	AT5G09390.1	EAA34093
OG0003449	AT5G13480.2	ESA43241
OG0003450	AT5G14250.1	EAA31595
OG0003451	AT5G16300.1	EAA28515
OG0003453	AT5G17290.1	EAA29969
OG0003454	AT5G18070.1	EAA34673
OG0003455	AT5G19485.1	EAA26536
OG0003458	AT5G27620.2	EAA32443
OG0003460	AT5G45900.1	ESA42585
OG0003461	AT5G51170.1	EAA35364
OG0003465	AT5G64150.1	EAA31969
OG0003713	AT1G79330.1, AT1G79340.1, AT1G79320.1, AT1G79310.1, AT1G16420.1, AT5G04200.1, AT5G64240.2, AT1G02170.1, AT4G25110.1	EAA29413, EAA30484
OG0003715	AT1G03330.1	ESA44187
OG0003718	AT1G21430.1, AT1G48910.1, AT4G13260.1, AT5G25620.2, AT4G32540.2, AT5G11320.1, AT2G33230.1, AT1G04610.1, AT4G28720.1, AT1G04180.1, AT5G43890.1	EAA28753
OG0003719	AT1G04850.1, AT5G48690.1	ESA42709
OG0003721	AT4G33020.2, AT1G60960.1, AT1G10970.1, AT3G12750.1, AT5G62160.1, AT4G19680.2, AT4G19690.2, AT1G31260.1, AT2G04032.1, AT2G32270.1, AT1G05300.1, AT2G30080.1	EAA36325
OG0003724	AT2G38010.2, AT5G58980.1, AT1G07380.2	EAA31120, EDO65216
OG0003725	AT2G29390.1, AT1G07420.1, AT4G22755.1, AT4G22756.1, AT4G12110.1	ESA42889
OG0003729	AT1G17990.1, AT1G18020.1, AT1G76680.2, AT1G76690.1, AT1G09400.1, AT2G06050.1	EAA29602, EAA35403, EAA26674
OG0003731	AT2G47710.1, AT5G49050.1, AT1G09740.1, AT3G62550.1, AT3G11930.3, AT3G58450.1, AT1G68300.1, AT5G14680.1, AT3G01520.1, AT3G25930.1	ESA42147
OG0003732	AT1G79890.1, AT1G09995.1	EDO65430
OG0003733	AT1G50920.1, AT1G10300.1	EAA32824
OG0003734	AT1G11390.1, AT1G61640.1	EAA31326
OG0003737	AT1G12350.1, AT5G02080.5	ESA43785
OG0003738	AT1G13180.1	EAA27943
OG0003739	AT3G53640.1, AT1G13350.3, AT3G25840.1	ESA42787
OG0003741	AT1G14310.1, AT2G41250.1, AT5G44730.1	EAA31379
OG0003742	AT1G14520.3, AT2G19800.1, AT5G56640.1, AT4G26260.2	EAA31750
OG0003743	AT1G14850.1	EAA27796
OG0003744	AT2G45200.2, AT1G15880.1	EAA36243
OG0003745	AT1G16570.2	EAA32879
OG0003748	AT1G16900.1	EAA26676
OG0003749	AT2G42330.1, AT1G17070.1	EAA28984
OG0003750	AT1G17160.1	EAA27084
OG0003752	AT1G20110.1	EAA29766
OG0003753	AT1G20575.1	EAA32862
OG0003755	AT1G23410.1, AT2G47110.1, AT3G62250.1	ESA41890
OG0003756	AT1G23740.1, AT4G13010.1, AT3G15090.1	EAA26853, EAA30152
OG0003758	AT1G29850.3	EAA35279
OG0003759	AT2G34590.1, AT1G30120.1, AT5G50850.1	EAA36154
OG0003760	AT1G30480.1	EAA31573
OG0003761	AT2G34840.1, AT1G30630.1	EAA32378
OG0003762	AT1G32130.1, AT4G19000.1	EAA29911
OG0003763	AT1G33360.1, AT5G53350.1, AT5G49840.1	ESA43554
OG0003765	AT5G19690.1	EDO65317
OG0003766	AT3G23600.1, AT3G23570.1	EAA32437, EAA30075, EAA31074
OG0003766	AT1G35420.2	EAA31452
OG0003771	AT1G51510.1	EAA36090
OG0003772	AT3G26770.1, AT3G26760.1, AT4G03140.1, AT3G42960.1, AT3G51680.1, AT1G52340.1, AT2G47140.1, AT3G29250.1, AT3G29260.1, AT2G47130.1, AT2G47150.1, AT2G47120.2	ESA44323
OG0003773	AT1G80230.1, AT3G15640.1, AT1G52710.1	EAA33815
OG0003775	AT1G53490.1	EAA33473
OG0003777	AT4G25900.1, AT5G57330.1, AT3G61610.1, AT4G23730.3, AT5G14500.2, AT3G01590.1, AT1G55370.2	ESA44390
OG0003778	AT4G32180.1, AT1G60440.1	EAA35324
OG0003780	AT5G38650.1, AT5G38660.2, AT1G67250.1, AT1G62920.1	EAA32651
OG0003782	AT1G66740.1, AT5G38110.1	EAA29352
OG0003783	AT1G68560.1, AT3G45940.1, AT5G11720.1	EAA28714, EAA29264, EAA29981, ESA43922
OG0003785	AT2G38960.3, AT1G72280.1	EAA35365
OG0003786	AT3G43840.1, AT1G72590.1, AT2G16530.3	ESA43526, EAA28037
OG0003789	AT1G74250.1	ESA41944
OG0003790	AT1G76490.1, AT2G17370.1	EAA35310
OG0003791	AT1G77140.1	EAA33768
OG0003793	AT1G78630.1, AT3G01790.1	EAA33877
OG0003794	AT1G78770.1	EAA31698
OG0003795	AT1G79440.1	ESA44221
OG0003796	AT1G79810.1	EAA35361
OG0003797	AT3G18060.1, AT2G01330.1	EAA28347
OG0003798	AT2G04620.1	EAA32880
OG0003801	AT2G05830.1	EAA30403
OG0003802	AT3G46210.1, AT2G07110.1	EAA35185
OG0003803	ATMG00580.1	AGG16009
OG0003806	AT3G44150.1, AT3G11800.1, AT2G15910.1, AT3G48630.1	EAA33984
OG0003807	AT2G16570.1, AT4G34740.1, AT4G38880.1	EAA31604
OG0003809	AT2G18900.1, AT3G26480.1	EAA35771
OG0003810	AT4G29350.1, AT2G19760.1, AT5G56600.1, AT4G29340.1, AT2G19770.1	ESA42891
OG0003811	AT2G20510.2, AT2G36070.1	EAA36093
OG0003813	AT5G08415.1, AT2G20860.1	EAA35490
OG0003815	AT3G15390.1	EAA28538
OG0003815	AT5G58720.1, AT2G26280.1	EAA29183
OG0003816	AT5G43850.1, AT2G26400.2, AT4G14716.1, AT4G14710.5	EAA27424
OG0003817	AT2G27490.1	EAA28019
OG0003819	AT2G30050.1, AT3G01340.1	EAA28442
OG0003820	AT2G30710.1	EAA31996
OG0003822	AT2G33470.1	EAA32844
OG0003825	AT3G20440.2, AT2G36390.1, AT5G03650.1	ESA43555
OG0003826	AT2G36480.1	EAA27666
OG0003827	AT2G38130.1	EAA30363
OG0003828	AT2G40600.1	ESA42805
OG0003829	AT2G41220.1, AT5G04140.2, AT5G53460.1	ESA43623
OG0003830	AT2G43760.1	EAA35340
OG0003831	AT5G57020.1, AT2G44175.1	ESA41844
OG0003832	AT2G47210.1	EAA28381
OG0003833	AT3G62840.1, AT2G47640.1	EAA31888
OG0003834	AT2G47960.1	EAA27634
OG0003836	AT3G02580.1, AT3G02590.1	EAA29014, EAA33687
OG0003838	AT5G17020.1, AT3G03110.1	EAA26681
OG0003839	AT3G03490.1, AT5G17550.1	EAA31855
OG0003840	AT3G06540.1	EAA36055
OG0003841	AT3G07270.1	EAA29459
OG0003842	AT5G01290.1, AT3G09100.2, AT5G28210.1	ESA43408, ESA43219
OG0003843	AT3G10220.1	EAA26791
OG0003844	AT3G10730.1, AT5G04990.1	EAA28281
OG0003845	AT5G06600.1, AT3G11910.1	EAA31950
OG0003847	AT5G45990.2, AT3G51110.1, AT3G13210.1, AT5G41770.1	EAA35866
OG0003848	AT3G13440.1	EAA35072
OG0003849	AT4G19210.1, AT3G13640.1, AT4G30300.1	EAA34633
OG0003850	AT3G14120.1	EAA34838
OG0003852	AT3G18860.1	EAA35560
OG0003853	AT3G25900.1, AT3G63250.1, AT3G22740.1	EAA35719
OG0003855	AT3G24315.1	EAA35910
OG0003856	AT3G49180.1	EAA35485
OG0003857	AT3G51130.1	EAA35518
OG0003860	AT3G56840.1	EAA33482
OG0003861	AT3G58170.1, AT4G14455.1	EAA27928
OG0003862	AT3G59630.1	EAA30794
OG0003863	AT3G61080.2	EAA35553, EAA34139
OG0003864	AT3G62940.2	EAA31390
OG0003865	AT5G08600.2, AT4G02400.1, AT5G36980.1	EAA30911
OG0003866	AT4G02730.1	EAA34500
OG0003867	AT4G04950.1, AT4G32580.1	EAA34827
OG0003869	AT4G18900.1, AT4G18905.2, AT4G35370.1	EAA35878
OG0003871	AT4G21800.1	EAA27682
OG0003872	AT4G22720.1	ESA42481
OG0003877	AT4G30490.1, AT4G28070.2	EAA28387, EAA27814
OG0003878	AT4G35910.1	ESA43156
OG0003881	AT5G01340.1	EAA33520, EAA26828
OG0003882	AT5G07660.1, AT5G61460.1	EAA30486
OG0003883	ATCG00480.1, AT5G08690.1, AT5G08670.1, AT5G08680.1	EAA34017
OG0003886	AT5G14520.1	EAA35515
OG0003887	AT5G14850.1	EAA27180
OG0003888	AT5G16280.1	EAA32976
OG0003889	AT5G16630.1	ESA42154, EAA32709
OG0003891	AT5G24840.1	EAA28339
OG0003892	AT5G59240.1, AT5G20290.1	ESA43690
OG0003894	AT5G26680.1	EAA26891, EDO65264
OG0003895	AT5G26760.2	EAA32598
OG0003896	AT5G27470.1	EAA26729
OG0003898	AT5G40670.1	EAA31417
OG0003899	AT5G41880.1	EAA30409
OG0003900	AT5G42970.1	EAA28898
OG0003901	AT5G47030.1	EAA28035
OG0003903	AT5G49930.1	EAA29899
OG0003904	AT5G50310.1	EAA29935
OG0003905	AT5G50320.1	EAA32359
OG0003908	AT5G59440.3	EAA29458
OG0003909	AT5G62600.1	EAA33153
OG0003910	AT5G67590.1	EAA32645
OG0003911	ATCG00900.1, ATCG01240.1	EAA31196
OG0003912	ATMG00513.1	AGG16010, AGG16015, AGG15998, AGG16001, AGG16000, AGG15999
OG0003913	ATMG00510.1	EAA36429
OG0004237	AT5G66360.2, AT2G47420.1	EAA31554
OG0004239	AT1G03110.1	EAA28948
OG0004245	AT1G04510.1, AT2G33340.1	EDO65042
OG0004246	AT2G33220.2, AT1G04630.1	EAA29209
OG0004247	AT1G04810.1, AT2G32730.1	EAA28800
OG0004250	AT1G06760.1, AT2G30620.1, AT2G18050.1, AT1G54240.1, AT1G54230.1, AT1G54260.1, AT1G72740.1, AT1G17520.2, AT5G67580.1, AT3G49850.1, AT1G49950.1	EAA35016
OG0004252	AT1G07025.1, AT2G30160.1, AT1G07030.1	EAA30369
OG0004253	AT4G12890.1, AT4G12870.1, AT4G12900.1, AT4G12960.2, AT5G01580.1, AT1G07080.1	EAA33401
OG0004254	AT5G04210.1, AT5G07060.1, AT2G29580.1, AT1G07360.1	EAA36157
OG0004255	AT2G29570.1, AT1G07370.1	EAA35438
OG0004257	AT1G08780.1	EAA27612
OG0004259	AT1G10170.4	EAA35190
OG0004262	AT1G10840.1	EAA33209
OG0004265	AT1G13770.1	EDO64976
OG0004268	AT1G23100.1, AT1G14980.1	EAA27079
OG0004269	AT1G15420.1	EAA33945
OG0004271	AT3G10070.1, AT1G17440.1	EAA30400
OG0004277	AT5G34780.1, AT1G21400.5, AT5G09300.1	EAA30945
OG0004278	AT1G22150.1, AT1G78000.1, AT4G08620.1, AT5G10180.1, AT1G77990.1, AT3G15990.1, AT1G23090.1, AT4G02700.1, AT3G51895.2, AT5G19600.1	ESA42745
OG0004279	AT1G78190.1, AT1G22270.1	EAA32331
OG0004281	AT1G22920.1, AT1G71230.1	EAA27550
OG0004282	AT1G70310.1, AT1G23820.1, AT5G53120.6	EAA31671
OG0004284	AT1G24706.2	EAA33406
OG0004285	AT1G25682.1, AT1G25988.1	EAA29339
OG0004286	AT3G29100.3, AT5G39510.1, AT1G26670.1, AT5G39630.1	EAA29337
OG0004291	AT3G46480.1, AT3G46500.5, AT3G46490.1, AT1G35190.1, AT4G16770.1, AT4G16765.1	EAA27110, EAA28071, EAA31480
OG0004293	AT1G43860.1	EAA27559
OG0004294	AT5G42790.1, AT1G47250.1	EAA31656
OG0004296	AT1G47560.1, AT1G47550.2	ESA42209
OG0004297	AT1G48130.1	EAA30385
OG0004298	AT1G48520.1	EAA29736
OG0004299	AT3G18160.3, AT1G48635.2	EAA33751
OG0004300	AT1G48760.1	EAA29959
OG0004302	AT3G61960.1, AT3G53930.2, AT2G37840.1, AT1G49180.1	EAA27175
OG0004305	AT1G51650.1	EAA26885
OG0004306	AT1G51710.1, AT3G21280.1	EAA36314
OG0004307	AT1G51740.1	EAA33219
OG0004309	AT1G78570.1, AT3G14790.2, AT1G53500.1	ESA43366
OG0004309	AT1G63000.1	EDO65162
OG0004312	AT1G54210.1, AT3G13970.1	EAA28720
OG0004313	AT5G35910.1, AT1G54440.2	EAA30664
OG0004314	AT1G55510.1, AT3G13450.1	EAA28316
OG0004316	AT1G55928.1, AT2G27280.1, AT2G27285.1	EAA33858
OG0004317	AT1G62850.2	ESA42008
OG0004318	AT1G66510.1	EAA33869
OG0004319	AT1G67680.1, AT1G67650.1	EAA26607
OG0004322	AT1G71820.2	EAA27214
OG0004324	AT1G72550.1	EAA29590
OG0004325	AT1G78800.1	EAA26604
OG0004326	AT5G46180.1	ESA43295
OG0004326	AT1G80600.1	EAA34262
OG0004328	AT2G03870.1	EAA34878
OG0004329	AT2G05755.1	ESA43494
OG0004331	AT2G13540.1	EAA31911
OG0004332	AT2G15430.1, AT2G15400.1	EAA27728
OG0004333	AT2G17980.1, AT4G31740.1	EAA32007
OG0004334	AT3G28680.1, AT5G22860.1, AT4G36195.1, AT4G36190.1, AT2G18080.1	ESA44253, EAA29065
OG0004336	AT2G18840.1, AT4G30260.2	EAA33165
OG0004338	AT2G20360.1	EAA30558
OG0004339	AT2G21070.3	EDO65037
OG0004344	AT2G22260.6	EAA30831
OG0004345	AT4G40000.1, AT2G22400.1	EAA32836
OG0004346	AT2G25280.1	EAA30278
OG0004347	AT4G32150.1, AT2G25340.1, AT5G11150.2, AT5G22360.1	EAA33168
OG0004348	AT2G25840.2	ESA43265
OG0004349	AT2G26350.1	EAA34967
OG0004351	AT2G26990.1	EAA36497
OG0004352	AT2G30170.1, AT4G16580.1, AT5G66720.1	EAA35915
OG0004353	AT2G30350.2	EAA32366
OG0004355	AT2G30910.1, AT2G31300.2	EAA35040
OG0004357	AT2G32170.2, AT2G32160.3	EAA32232
OG0004359	AT2G32760.1	EAA34900
OG0004360	AT2G34357.1, AT4G23540.1	EAA27645
OG0004361	AT2G34980.1	EAA35059
OG0004362	AT2G36620.1, AT3G53020.1	EAA34963
OG0004364	AT2G37975.1, AT3G54085.1	ESA44139
OG0004365	AT2G38700.1, AT3G54250.1	EDO64977
OG0004366	AT2G39970.1	EAA26883
OG0004367	AT2G40490.1, AT3G14930.1	EAA35030
OG0004368	AT3G57465.1, AT2G41790.1, AT3G57470.2	EAA26930
OG0004369	AT2G44520.1	EAA30767
OG0004370	AT3G62910.1, AT2G47020.3	EAA31665
OG0004371	AT2G47760.5	EAA33023
OG0004373	AT3G11540.1, AT3G04240.1	EAA32165
OG0004374	AT3G05040.2	EAA30471
OG0004375	AT5G19200.1, AT3G06060.2	EAA28537, ESA42605, EAA27425
OG0004376	AT4G34100.1, AT4G32670.1, AT3G06710.1	EAA29128
OG0004377	AT3G07370.1	EDO65444
OG0004380	AT5G02870.1, AT3G09630.1	EAA31868
OG0004381	AT5G02960.1, AT3G09680.1	ESA43665
OG0004382	AT3G11270.1, AT5G05780.1	EAA27014
OG0004387	AT3G16650.1, AT4G15900.1	EAA36117
OG0004388	AT3G16980.1, AT4G16265.2	EAA33799
OG0004389	AT3G19820.1	EAA31101
OG0004390	AT5G12980.1, AT3G20800.1	EAA31100
OG0004391	AT3G20920.1	EAA33359
OG0004392	AT3G21060.1	EAA34862
OG0004393	AT3G26410.1	EAA28248
OG0004394	AT3G28030.3	EAA35809
OG0004395	AT3G44190.1, AT5G22140.1	EAA30588, ESA41799
OG0004398	AT3G48190.2	EAA28509
OG0004399	AT3G48790.1, AT5G23670.1, AT3G48780.1	EAA27530
OG0004401	AT3G51460.1, AT5G66020.1	EAA35576
OG0004402	AT3G53180.1	EAA32019
OG0004403	AT3G54210.1, AT5G09770.1, AT5G64650.1	EAA32399
OG0004404	AT3G54670.1	EAA32173
OG0004405	AT3G55080.1	EAA29290
OG0004406	AT4G27340.1, AT3G56120.1	EAA34717
OG0004407	AT3G57610.1	EAA30951
OG0004409	AT4G00100.1, AT3G60770.1	EAA34807
OG0004410	AT3G61650.1, AT5G05620.1	ESA42244
OG0004411	AT4G02460.1	EAA33454
OG0004412	AT4G02620.1	EAA28228
OG0004413	AT4G20360.1, AT4G02930.1	EAA32277
OG0004414	AT4G03200.1	EAA28727
OG0004415	AT4G04350.1	EAA31967
OG0004416	AT4G05450.1, AT4G21090.1	EAA28849
OG0004418	AT5G05720.1, AT5G08695.1, AT4G19610.1	EAA35778
OG0004420	AT4G23660.3	EAA27020
OG0004422	AT4G24820.1	EAA28375
OG0004424	AT4G26780.1, AT5G55200.1	EAA27729
OG0004425	AT4G26870.1, AT4G31180.1	EAA31111, EAA35505
OG0004426	AT4G27585.1, AT5G54100.1	EAA30876
OG0004428	AT4G30310.2	ESA43635
OG0004429	AT4G30930.1	EAA35934
OG0004430	AT5G10360.1, AT4G31700.1	ESA43687
OG0004431	AT4G31770.1	EAA27620
OG0004432	AT4G31790.1	EAA32884
OG0004433	AT4G32470.1, AT5G25450.1	EAA31571
OG0004437	AT4G37190.1	EAA29773
OG0004438	AT4G39280.1	EAA27845
OG0004439	AT5G03080.1	EAA32258
OG0004440	AT5G03905.1	EAA33713
OG0004441	AT5G08290.1	ESA41866
OG0004442	AT5G08565.1, AT5G63670.1	EAA31361
OG0004444	AT5G13520.1	EAA31424
OG0004445	AT5G13530.1	EAA33978
OG0004446	AT5G13570.2	EAA33586
OG0004447	AT5G14140.1	EAA28066
OG0004448	AT5G14240.1	EAA36521
OG0004449	AT5G15540.1	EAA32551
OG0004450	AT5G19820.1	EAA30542
OG0004451	AT5G19910.2	EAA35494
OG0004454	AT5G24680.1	EAA26728
OG0004456	AT5G38890.1	EAA32075
OG0004458	AT5G40660.1	EAA36580
OG0004460	AT5G47680.1	EAA30408
OG0004461	AT5G49400.1	EAA32393
OG0004462	AT5G51740.2	EAA32417
OG0004464	AT5G55760.1	EAA33563
OG0004465	AT5G63910.1	EAA29713
OG0004466	AT5G64730.1	EAA31710
OG0004838	AT3G60860.1, AT1G01960.1	EAA33549
OG0004839	AT1G02410.1	EAA27043
OG0004841	AT1G03475.1, AT4G03205.2	EAA27013
OG0004843	AT4G03380.1, AT1G03530.1	EAA26677
OG0004848	AT1G03910.2, AT2G36815.1	EAA35605
OG0004850	AT1G58450.1	EAA29303
OG0004850	AT1G04130.1	EAA33138
OG0004851	AT1G47578.1, AT4G31050.1	EAA36500
OG0004853	AT1G05910.1	EAA27888
OG0004856	AT1G08050.1, AT3G54780.4, AT2G38970.1, AT5G60710.1, AT5G49665.1, AT5G65683.1, AT4G37890.1, AT2G22680.1	EAA29374, EAA31281
OG0004857	AT1G08110.4	EAA31205
OG0004858	AT1G08750.1	EAA32877
OG0004859	AT1G09150.1	EAA32791
OG0004860	AT1G09640.1, AT1G57720.1	EAA31979
OG0004861	AT1G09760.1	EAA33128
OG0004862	AT1G09815.1	EAA27571
OG0004863	AT5G43610.1, AT2G14670.1, AT1G66570.1, AT5G06170.1, AT1G22710.1, AT1G71880.1, AT1G71890.1, AT1G09960.1, AT2G02860.1	EAA34789, ESA43381
OG0004872	AT1G15460.1, AT1G74810.1, AT5G25430.1, AT4G32510.2, AT3G06450.1, AT3G62270.1, AT2G47160.2	EAA35044, EAA27521
OG0004873	AT2G32060.1, AT1G15930.1	EAA28087
OG0004875	AT1G16810.1	EAA31884
OG0004876	AT1G53400.1, AT1G16960.1, AT5G45740.1	EAA28244
OG0004877	AT1G17130.2, AT2G32050.1, AT3G43250.1, AT2G29430.1	ESA42568
OG0004878	AT1G17210.1, AT1G48950.1	EAA28454
OG0004881	AT1G17680.1	EAA28545
OG0004882	AT1G18450.1	EAA36450
OG0004883	AT1G27410.1, AT1G19025.1	EAA29344
OG0004885	AT5G13710.1	EAA36156
OG0004885	AT1G20330.1, AT1G76090.1	EAA35860
OG0004889	AT1G76300.1, AT1G20580.1	EAA32116
OG0004892	AT4G08840.1, AT1G35750.1, AT1G35730.2, AT1G78160.2, AT1G22240.1, AT5G56510.1	ESA43616
OG0004894	AT1G24909.1, AT1G25083.1, AT1G25155.1, AT1G24807.1, AT5G57890.1, AT1G25220.2	ESA43300
OG0004895	AT1G25375.1	EAA30561
OG0004896	AT1G26550.1	ESA43163
OG0004897	AT5G41910.1, AT1G26665.1	EAA27369
OG0004899	AT1G27752.1	EAA30004
OG0004900	AT1G28060.1, AT3G55930.1	EAA26769
OG0004902	AT1G29150.1	EAA27271
OG0004903	AT4G18700.1, AT5G45810.1, AT2G34180.1, AT1G29230.1, AT4G30960.1, AT5G45820.1, AT5G01810.1, AT5G58380.1, AT5G07070.1	EAA33845
OG0004905	AT1G31780.1	EAA30367
OG0004906	AT2G35520.2, AT1G32210.1	EAA29924
OG0004908	AT1G34150.1	ESA43611
OG0004909	AT1G34260.1, AT1G71010.1, AT3G14270.1, AT4G33240.1	EAA35374
OG0004910	AT1G69740.1, AT1G44318.1	EAA32389
OG0004913	AT5G45450.1, AT3G17650.1, AT1G48370.1, AT1G65730.1, AT5G41000.1, AT3G27020.1, AT5G53550.1, AT5G24380.1, AT4G24120.1	EAA29405
OG0004914	AT1G49015.1, AT5G25780.1, AT5G27640.2	EAA30291
OG0004916	AT3G59245.1, AT2G43120.2, AT3G59220.1, AT3G59260.1, AT1G50590.1	EAA27068
OG0004919	AT2G41380.1, AT5G10830.1, AT4G22530.1, AT1G55450.2, AT3G54150.1, AT3G61210.1	EAA36317, EAA33122
OG0004920	AT1G58440.1, AT4G37760.1, AT2G22830.1	EAA32570
OG0004921	AT1G60490.1	EAA36560
OG0004923	AT1G62730.1	EAA29276
OG0004925	AT1G65540.1, AT3G59820.2	EAA36081
OG0004927	AT1G69750.1, AT1G66590.2	EAA34833
OG0004929	AT1G77320.3	EAA29196
OG0004930	AT1G67500.2	EAA34999
OG0004931	AT1G67630.1	EAA32088
OG0004932	AT5G27280.1, AT1G68730.1	EAA35857
OG0004933	AT1G69070.2	EAA29241
OG0004935	AT2G01290.1, AT1G71100.1, AT3G04790.1	ESA42757
OG0004940	AT1G78790.1	EAA33966
OG0004942	AT1G79190.2	EAA28580
OG0004943	AT1G79280.2	EAA28438
OG0004947	AT3G18630.1, AT2G10550.1	EAA35793
OG0004948	AT2G16790.3	EAA36239, EAA33565
OG0004949	AT5G24360.2, AT2G17520.1	EAA30285
OG0004950	AT5G45600.1, AT2G18000.2	EAA28594
OG0004951	AT4G36210.3, AT2G18100.1	EAA35896, EAA35356, EAA27642
OG0004952	AT2G18770.2, AT5G05670.1	EAA30071
OG0004953	AT2G19260.1	EAA26816
OG0004953	AT4G10930.1, AT3G05670.1	EAA29370
OG0004954	AT2G19870.1	EAA31348
OG0004955	AT4G27090.1, AT2G20450.1	EAA36538
OG0004956	AT2G21150.1	EAA33748
OG0004957	AT2G21440.1	EAA33697
OG0004958	AT4G39220.1, AT2G21600.1	EAA28102
OG0004959	AT4G30540.1, AT2G23960.1, AT4G30530.1, AT2G23970.1, AT4G30550.1	EAA33337
OG0004960	AT4G32175.1, AT2G25355.1	EAA36597
OG0004962	AT2G25920.1	EAA32939
OG0004963	AT2G26000.2, AT2G42160.1	EDO65346
